id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-1179338,2024-06-19,000002,Vente,14250,,,BEAUPORT,B026,97117,97122,Port-Louis,971,,,97122000AL0717,,,,,,,,,,,,,0,,,,,S,sols,,,570,-61.517001,16.419312
2024-1179468,2024-07-25,000001,Vente,39000,,,LE BOURG,B066,97117,97122,Port-Louis,971,,,97122000AN0145,,,,,,,,,,,,,0,,,,,S,sols,,,307,-61.531826,16.415666
2024-1179509,2024-07-12,000001,Vente,110000,,,GOGUETTE,B114,97117,97122,Port-Louis,971,,,97122000AB0310,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,470,-61.516924,16.451157
2024-1179555,2024-07-24,000001,Vente,18355.4,,,LAFONT GOUTTIERE,B146,97117,97122,Port-Louis,971,,,97122000AD0493,,,,,,,,,,,,,0,,,,,T,terres,,,26222,-61.488247,16.435517
2024-1179730,2024-08-07,000001,Vente,140000,9565,,LE BOURG,B066,97117,97122,Port-Louis,971,,,97122000AS0131,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,407,-61.526592,16.417108
2024-1179730,2024-08-07,000001,Vente,140000,9565,,LE BOURG,B066,97117,97122,Port-Louis,971,,,97122000AS0131,,,,,,,,,,,,,0,1,Maison,135,3,S,sols,,,407,-61.526592,16.417108
2024-1179787,2024-09-05,000001,Vente,1,,,BEAUPLAN,B017,97117,97122,Port-Louis,971,,,97122000AK0700,,,,,,,,,,,,,0,,,,,T,terres,,,1114,-61.470305,16.415167
2024-1179896,2024-09-13,000001,Vente,7456,9190,,PELLETAN PLAISANCE,B186,97117,97122,Port-Louis,971,,,97122000AK0190,,,,,,,,,,,,,0,1,Maison,196,5,S,sols,,,932,-61.473253,16.424508
2024-1179898,2024-09-13,000001,Vente,9488,9019,,BEAUPORT,B026,97117,97122,Port-Louis,971,,,97122000AL0262,,,,,,,,,,,,,0,1,Maison,112,5,S,sols,,,324,-61.518527,16.414595
2024-1179898,2024-09-13,000001,Vente,9488,9019,,BEAUPORT,B026,97117,97122,Port-Louis,971,,,97122000AL0262,,,,,,,,,,,,,0,1,Maison,112,5,T,terres,,,862,-61.518527,16.414595
2024-1179923,2024-09-18,000001,Vente,312270,9,,LOT LES FAUVETTES A RODRIGUE,A576,97117,97122,Port-Louis,971,,,97122000AR1000,,,,,,,,,,,,,0,1,Maison,87,5,S,sols,,,464,-61.523686,16.424537
2024-1180051,2024-08-29,000001,Vente,64000,,,LE BOURG,B066,97117,97122,Port-Louis,971,,,97122000AN0423,,,,,,,,,,,,,0,,,,,S,sols,,,337,-61.53096,16.41585
2024-1180183,2024-10-11,000001,Vente,255000,13,,BEAUPLAN,B017,97117,97122,Port-Louis,971,,,97122000AK1174,,,,,,,,,,,,,0,1,Maison,78,4,S,sols,,,606,-61.468576,16.41924
2024-1180465,2024-10-30,000001,Vente,7864,9021,,PELLETAN PLAISANCE,B186,97117,97122,Port-Louis,971,,,97122000AK0214,,,,,,,,,,,,,0,1,Maison,101,4,S,sols,,,983,-61.47196,16.421538
2024-1180577,2024-11-26,000001,Vente,3045.93,9996,,LE BOURG,B066,97117,97122,Port-Louis,971,,,97122000AO0914,,,,,,,,,,,,,0,1,Maison,90,3,S,sols,,,333,-61.532475,16.420135
2024-1180666,2024-11-15,000001,Vente,3500,4,,LOT SOUFFLEUR I,A552,97117,97122,Port-Louis,971,,,97122000AO0814,,,,,,,,,,,,,0,1,Maison,72,3,S,sols,,,325,-61.532007,16.421047
2024-1180703,2024-11-26,000002,Vente,6673.4,,,LE BOURG,B066,97117,97122,Port-Louis,971,,,97122000AS0250,,,,,,,,,,,,,0,,,,,P,prés,,,547,-61.52639,16.415755
2024-1180749,2024-12-03,000001,Vente,8820,179,,LALANNE,B154,97117,97122,Port-Louis,971,,,97122000AM0179,,,,,,,,,,,,,0,1,Maison,100,4,S,sols,,,490,-61.530194,16.413336
2024-1180763,2024-12-03,000001,Vente,8388,,,LALANNE,B154,97117,97122,Port-Louis,971,,,97122000AM0202,,,,,,,,,,,,,0,,,,,S,sols,,,466,-61.530347,16.412461
2024-1180898,2024-12-31,000001,Vente,93500,43,,RUE SCHOELCHER,0460,97117,97122,Port-Louis,971,,,97122000AO0305,,,2,,,,,,,,,,1,2,Appartement,34,2,,,,,,-61.531261,16.418424
2024-1180899,2024-12-30,000002,Vente,4343.2,,,LE BOURG,B066,97117,97122,Port-Louis,971,,,97122000AS0247,,,,,,,,,,,,,0,,,,,P,prés,,,356,-61.526917,16.415838
