id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-1178042,2024-02-08,000001,Vente,50000,5167,,LE BOURG,B356,97129,97115,Lamentin,971,,,97115000AD0156,,,,,,,,,,,,,0,1,Maison,58,5,S,sols,,,149,-61.631587,16.270671
2024-1178052,2024-01-26,000002,Vente,60000,,,RTE DE LA LEZARDE,0071,97129,97115,Lamentin,971,,,97115000BI0623,,,,,,,,,,,,,0,,,,,S,sols,,,474,-61.648102,16.256168
2024-1178125,2024-02-09,000001,Vente,57660,,,CHE DE MONTAULUE,0097,97129,97115,Lamentin,971,,,97115000AV0876,,,,,,,,,,,,,0,,,,,T,terres,,,673,-61.66451,16.241673
2024-1178179,2024-02-27,000001,Vente,215000,1530,,RTE DE GERMILLAC,0021,97129,97115,Lamentin,971,,,97115000AL0369,,,,,,,,,,,,,0,1,Maison,164,4,AB,terrains a bâtir,,,1288,-61.640346,16.252985
2024-1178230,2024-03-06,000001,Vente,4000,,,RTE DE ROUTA,0046,97129,97115,Lamentin,971,,,97115000AL1193,,,,,,,,,,,,,0,,,,,P,prés,,,1348,-61.635624,16.255608
2024-1178230,2024-03-06,000001,Vente,4000,,,RTE DE ROUTA,0046,97129,97115,Lamentin,971,,,97115000AL1195,,,,,,,,,,,,,0,,,,,P,prés,,,1613,-61.635943,16.255071
2024-1178302,2024-03-07,000001,Vente,195000,,,RES LES HAUTS DE BOREL,A032,97129,97115,Lamentin,971,,,97115000AE0200,,,1,11,53,,,,,,,,2,2,Appartement,74,4,,,,,,-61.63297,16.262971
2024-1178302,2024-03-07,000001,Vente,195000,,,RES LES HAUTS DE BOREL,A032,97129,97115,Lamentin,971,,,97115000AE0200,,,1,11,53,,,,,,,,2,3,Dépendance,,0,,,,,,-61.63297,16.262971
2024-1178323,2024-03-13,000001,Vente,157410,963,F,CRANE,B204,97129,97115,Lamentin,971,,,97115000AB0963,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,178,-61.637178,16.273441
2024-1178323,2024-03-13,000001,Vente,157410,,,RUE DU COMMANDANT MORTENOL,0059,97129,97115,Lamentin,971,,,97115000AI0366,,,,,,,,,,,,,0,,,,,S,sols,,,44,-61.637169,16.273406
2024-1178331,2024-03-12,000001,Vente,195150,5778,,CHE DE BERGNOLLES,0101,97129,97115,Lamentin,971,,,97115000AO0292,,,,,,,,,,,,,0,1,Maison,62,3,P,prés,,,2045,-61.651528,16.229808
2024-1178378,2024-03-19,000001,Vente,175000,3,,RES OXALIDE A MONTALEGRE,A297,97129,97115,Lamentin,971,,,97115000AZ1150,,,30,56.73,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.665288,16.249939
2024-1178378,2024-03-19,000001,Vente,175000,3,,RES OXALIDE A MONTALEGRE,A297,97129,97115,Lamentin,971,,,97115000AZ1150,,,30,56.73,,,,,,,,,1,2,Appartement,56,3,,,,,,-61.665288,16.249939
2024-1178388,2024-03-22,000001,Vente en l'état futur d'achèvement,6220685,,,ZI DE JAULA,A086,97129,97115,Lamentin,971,,,97115000BD0223,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1119,-61.658844,16.26845
2024-1178388,2024-03-22,000001,Vente en l'état futur d'achèvement,6220685,,,ZI DE JAULA,A086,97129,97115,Lamentin,971,,,97115000BD0224,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1184,-61.658415,16.268524
2024-1178388,2024-03-22,000001,Vente en l'état futur d'achèvement,6220685,,,ZI DE JAULA,A086,97129,97115,Lamentin,971,,,97115000BD0225,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1170,-61.658813,16.268162
2024-1178388,2024-03-22,000001,Vente en l'état futur d'achèvement,6220685,,,ZI DE JAULA,A086,97129,97115,Lamentin,971,,,97115000BD0226,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,997,-61.658578,16.268239
2024-1178388,2024-03-22,000001,Vente en l'état futur d'achèvement,6220685,,,ZI DE JAULA,A086,97129,97115,Lamentin,971,,,97115000BD0227,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1135,-61.658285,16.268305
2024-1178420,2024-04-10,000001,Vente,110000,,,RTE DE GERMILLAC,0021,97129,97115,Lamentin,971,,,97115000AL1343,,,,,,,,,,,,,0,,,,,T,terres,,,675,-61.640168,16.258501
2024-1178473,2024-04-08,000001,Vente,120000,2103,,RTE NATIONALE,0082,97129,97115,Lamentin,971,,,97115000BE0238,,,,,,,,,,,,,0,1,Maison,91,4,S,sols,,,390,-61.653248,16.270156
2024-1178479,2024-03-28,000002,Vente,135000,,,RTE NATIONALE,0082,97129,97115,Lamentin,971,,,97115000AL1354,,,,,,,,,,,,,0,,,,,T,terres,,,2210,-61.637764,16.261365
2024-1178493,2024-04-17,000001,Vente,215000,,,BLACHON,B068,97129,97115,Lamentin,971,,,97115000AC0160,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,2000,-61.631101,16.277912
2024-1178498,2024-04-03,000001,Vente,200000,5485,,RUE SAINT JOHN PERSE,0066,97129,97115,Lamentin,971,,,97115000AK0031,,,,,,,,,,,,,0,1,Maison,95,4,S,sols,,,749,-61.639444,16.266424
2024-1178615,2024-04-22,000002,Vente,35000,,,CHE DE ROUSSEL,0099,97129,97115,Lamentin,971,,,97115000AR1078,,,,,,,,,,,,,0,,,,,T,terres,,,346,-61.653596,16.221386
2024-1178620,2024-04-18,000001,Vente,160000,,,RES OXALIDE A MONTALEGRE,A297,97129,97115,Lamentin,971,,,97115000AZ1150,,,51,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.665288,16.249939
2024-1178620,2024-04-18,000001,Vente,160000,,,RES OXALIDE A MONTALEGRE,A297,97129,97115,Lamentin,971,,,97115000AZ1150,,,51,,,,,,,,,,1,2,Appartement,56,3,,,,,,-61.665288,16.249939
2024-1178641,2024-04-23,000001,Vente,125345,1022,F,CHE DE RAVINE HOUEL,0085,97129,97115,Lamentin,971,,,97115000BD1007,,,,,,,,,,,,,0,1,Maison,,,T,terres,,,550,-61.665004,16.267831
2024-1178641,2024-04-23,000001,Vente,125345,,,CHE DE RAVINE HOUEL,0085,97129,97115,Lamentin,971,,,97115000BD1025,,,,,,,,,,,,,0,,,,,T,terres,,,1311,-61.665827,16.26787
2024-1178660,2024-03-21,000001,Vente,5000,,,BLACHON,B068,97129,97115,Lamentin,971,,,97115000AC0152,,,,,,,,,,,,,0,,,,,T,terres,,,1000,-61.629299,16.27831
2024-1178683,2024-04-30,000001,Vente,63620,,,CHE DE MONTAULUE,0097,97129,97115,Lamentin,971,,,97115000AV0878,,,,,,,,,,,,,0,,,,,T,terres,,,542,-61.664762,16.24156
2024-1178738,2024-04-22,000001,Vente,125345,,,CHE DE RAVINE HOUEL,0085,97129,97115,Lamentin,971,,,97115000BD1018,,,,,,,,,,,,,0,,,,,T,terres,,,550,-61.665898,16.267692
2024-1178738,2024-04-22,000001,Vente,125345,,,CHE DE RAVINE HOUEL,0085,97129,97115,Lamentin,971,,,97115000BD1025,,,,,,,,,,,,,0,,,,,T,terres,,,1311,-61.665827,16.26787
2024-1178743,2024-05-07,000001,Vente,155920,2632,,CD 1 DIT DE LA LEZARDE,0152,97129,97115,Lamentin,971,,,97115000AT0166,,,,,,,,,,,,,0,1,Maison,23,2,P,prés,,,1949,-61.65495,16.219646
2024-1178744,2024-05-16,000002,Vente,70000,6750,,CHE DE BOYER,0077,97129,97115,Lamentin,971,,,97115000BH0785,,,,,,,,,,,,,0,1,Maison,44,3,,,,,,-61.659698,16.260248
2024-1178744,2024-05-16,000002,Vente,70000,6750,,CHE DE BOYER,0077,97129,97115,Lamentin,971,,,97115000BH0785,,,,,,,,,,,,,0,1,Maison,100,2,,,,,,-61.659698,16.260248
2024-1178759,2024-05-22,000001,Vente,161000,,,RES BADIANE A BOREL,A002,97129,97115,Lamentin,971,,,97115000AE0245,,,164,,63,,,,,,,,2,3,Dépendance,,0,,,,,,-61.631566,16.261908
2024-1178759,2024-05-22,000001,Vente,161000,,,RES BADIANE A BOREL,A002,97129,97115,Lamentin,971,,,97115000AE0245,,,164,,63,,,,,,,,2,2,Appartement,54,3,,,,,,-61.631566,16.261908
2024-1178762,2024-05-22,000001,Vente,157500,,,RES BADIANE A BOREL,A002,97129,97115,Lamentin,971,,,97115000AE0245,,,115,,14,,,,,,,,2,3,Dépendance,,0,,,,,,-61.631566,16.261908
2024-1178762,2024-05-22,000001,Vente,157500,,,RES BADIANE A BOREL,A002,97129,97115,Lamentin,971,,,97115000AE0245,,,115,,14,,,,,,,,2,2,Appartement,53,3,,,,,,-61.631566,16.261908
2024-1178830,2024-05-07,000002,Vente,105000,,,CHE DE RAVINE CHAUDE,0124,97129,97115,Lamentin,971,,,97115000AW0258,,,,,,,,,,,,,0,,,,,S,sols,,,680,-61.668526,16.227996
2024-1178830,2024-05-07,000001,Vente,105000,,,CHE DE RAVINE CHAUDE,0124,97129,97115,Lamentin,971,,,97115000AW0257,,,,,,,,,,,,,0,1,Maison,62,4,S,sols,,,680,-61.66845,16.22779
2024-1178869,2024-05-23,000001,Vente,159390,959,F,CRANE,B204,97129,97115,Lamentin,971,,,97115000AB0959,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,240,-61.637573,16.273516
2024-1178970,2024-06-14,000001,Vente,200000,20,,LOT BAGATELLE,A003,97129,97115,Lamentin,971,,,97115000AZ0254,,,4,,,,,,,,,,1,2,Appartement,91,4,,,,,,-61.653802,16.245721
2024-1178978,2024-06-03,000001,Vente,1573250,568,,ZI DE JAULA,A086,97129,97115,Lamentin,971,,,97115000BD0568,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,,AB,terrains a bâtir,,,5040,-61.659385,16.272488
2024-1178978,2024-06-03,000001,Vente,1573250,,,ZI DE JAULA,A086,97129,97115,Lamentin,971,,,97115000BD0578,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,820,-61.659327,16.272049
2024-1179049,2024-06-17,000001,Vente,24000,,,VAUGHENLIEU,B500,97129,97115,Lamentin,971,,,97115000AM0417,,,,,,,,,,,,,0,,,,,S,sols,,,784,-61.633981,16.249761
2024-1179049,2024-06-17,000001,Vente,24000,,,VAUGHENLIEU,B500,97129,97115,Lamentin,971,,,97115000AM0419,,,,,,,,,,,,,0,,,,,T,terres,,,1746,-61.633681,16.250702
2024-1179049,2024-06-17,000001,Vente,24000,,,VAUGHENLIEU,B500,97129,97115,Lamentin,971,,,97115000AM0421,,,,,,,,,,,,,0,,,,,T,terres,,,43092,-61.63588,16.25119
2024-1179053,2024-06-18,000001,Vente,2111,,,RTE NATIONALE,0082,97129,97115,Lamentin,971,,,97115000AB0898,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,2050,-61.655109,16.275364
2024-1179062,2024-06-17,000001,Vente,169460,,,RES OXALIDE A MONTALEGRE,A297,97129,97115,Lamentin,971,,,97115000AZ1150,,,45,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.665288,16.249939
2024-1179062,2024-06-17,000001,Vente,169460,,,RES OXALIDE A MONTALEGRE,A297,97129,97115,Lamentin,971,,,97115000AZ1150,,,45,,,,,,,,,,1,2,Appartement,56,3,,,,,,-61.665288,16.249939
2024-1179083,2024-06-25,000001,Vente,162000,,,RES OXALIDE A MONTALEGRE,A297,97129,97115,Lamentin,971,,,97115000AZ1150,,,49,,,,,,,,,,1,2,Appartement,56,3,,,,,,-61.665288,16.249939
2024-1179083,2024-06-25,000001,Vente,162000,,,RES OXALIDE A MONTALEGRE,A297,97129,97115,Lamentin,971,,,97115000AZ1150,,,49,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.665288,16.249939
2024-1179136,2024-06-26,000001,Vente,90000,,,ROC DE PAUL,0130,97129,97115,Lamentin,971,,,97115000AV0847,,,,,,,,,,,,,0,,,,,T,terres,,,1034,-61.669045,16.240306
2024-1179142,2024-06-28,000001,Vente,120000,1734,,GERMILLAC,B308,97129,97115,Lamentin,971,,,97115000AL0480,,,,,,,,,,,,,0,1,Maison,55,3,T,terres,,,1000,-61.642482,16.254648
2024-1179162,2024-06-21,000001,Vente,68400,,,CHE DE RAVINE HOUEL,0085,97129,97115,Lamentin,971,,,97115000BD0706,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,634,-61.666744,16.262558
2024-1179206,2024-07-02,000001,Vente,100820,,,CHE DE MONTAULUE,0097,97129,97115,Lamentin,971,,,97115000AV0877,,,,,,,,,,,,,0,,,,,T,terres,,,563,-61.664422,16.241565
2024-1179222,2024-07-09,000001,Vente,87000,,,GISSY,B316,97129,97115,Lamentin,971,,,97115000BD0033,,,,,,,,,,,,,0,,,,,T,terres,,,1595,-61.663825,16.26514
2024-1179293,2024-07-15,000001,Vente,89000,5446,,RUE DU COMMANDANT MORTENOL,0059,97129,97115,Lamentin,971,,,97115000AI0063,,,,,,,,,,,,,0,1,Maison,61,3,S,sols,,,459,-61.637108,16.270712
2024-1179319,2024-07-11,000001,Vente,160380,9002,,CHE DE RAVINE HOUEL,0085,97129,97115,Lamentin,971,,,97115000AZ1195,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,283,-61.665686,16.249908
2024-1179319,2024-07-11,000001,Vente,160380,9002,,CHE DE RAVINE HOUEL,0085,97129,97115,Lamentin,971,,,97115000AZ1195,,,,,,,,,,,,,0,2,Appartement,78,4,AG,terrains d'agrément,,,283,-61.665686,16.249908
2024-1179319,2024-07-11,000001,Vente,160380,9002,,CHE DE RAVINE HOUEL,0085,97129,97115,Lamentin,971,,,97115000AZ1195,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,283,-61.665686,16.249908
2024-1179325,2024-06-28,000001,Vente,126485,1012,,CHE DE RAVINE HOUEL,0085,97129,97115,Lamentin,971,,,97115000BD1012,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,555,-61.66606,16.268113
2024-1179325,2024-06-28,000001,Vente,126485,1025,,RTE NATIONALE,0082,97129,97115,Lamentin,971,,,97115000BD1025,,,,,,,,,,,,,0,,,,,S,sols,,,1311,-61.665827,16.26787
2024-1179536,2024-07-29,000001,Vente en l'état futur d'achèvement,120369.9,,,CHE DE RAVINE HOUEL,0085,97129,97115,Lamentin,971,,,97115000AZ1310,,,,,,,,,,,,,0,,,,,,,,,,-61.661358,16.24778
2024-1179570,2024-06-19,000002,Vente,1690,,,RTE DE BOISBERT,0075,97129,97115,Lamentin,971,,,97115000BK0455,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,13,-61.654072,16.256193
2024-1179611,2024-07-31,000002,Vente,96110,,,CHE DE LEDOUX,0094,97129,97115,Lamentin,971,,,97115000AN0892,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,686,-61.650579,16.240383
2024-1179616,2024-07-24,000001,Vente,155000,,,RES BADIANE A BOREL,A002,97129,97115,Lamentin,971,,,97115000AE0245,,,145,,44,,,,,,,,2,3,Dépendance,,0,,,,,,-61.631566,16.261908
2024-1179616,2024-07-24,000001,Vente,155000,,,RES BADIANE A BOREL,A002,97129,97115,Lamentin,971,,,97115000AE0245,,,145,,44,,,,,,,,2,2,Appartement,54,3,,,,,,-61.631566,16.261908
2024-1179739,2024-08-20,000001,Vente,170000,2529,,LOT CRANE,A044,97129,97115,Lamentin,971,,,97115000AK0304,,,,,,,,,,,,,0,1,Maison,66,4,S,sols,,,172,-61.638111,16.267836
2024-1179762,2024-08-07,000002,Vente,170,,,CHE DE GARDIN,0020,97129,97115,Lamentin,971,,,97115000BC0727,,,,,,,,,,,,,0,,,,,T,terres,,,121,-61.670394,16.256807
2024-1179762,2024-08-07,000002,Vente,170,9010,,CHE DE GARDIN,0020,97129,97115,Lamentin,971,,,97115000BC1007,,,,,,,,,,,,,0,,,,,T,terres,,,62,-61.670372,16.256609
2024-1179762,2024-08-07,000002,Vente,170,9011,,CHE DE GARDIN,0020,97129,97115,Lamentin,971,,,97115000BC1008,,,,,,,,,,,,,0,,,,,T,terres,,,157,-61.670341,16.256387
2024-1179809,2024-07-30,000001,Vente,100000,,,CHE PONT CANAL,0084,97129,97115,Lamentin,971,,,97115000BK0462,,,,,,,,,,,,,0,,,,,T,terres,,,1000,-61.655056,16.252153
2024-1179903,2024-09-11,000001,Vente,459970,6,,CHE DE PIERRETTE,0108,97129,97115,Lamentin,971,,,97115000AR0863,,,,,,,,,,,,,0,3,Dépendance,,0,AB,terrains a bâtir,,,800,-61.645271,16.225044
2024-1179903,2024-09-11,000001,Vente,459970,6,,CHE DE PIERRETTE,0108,97129,97115,Lamentin,971,,,97115000AR0863,,,,,,,,,,,,,0,1,Maison,114,4,AB,terrains a bâtir,,,800,-61.645271,16.225044
2024-1179937,2024-09-09,000001,Vente,152000,6931,,RTE DE LA LEZARDE,0071,97129,97115,Lamentin,971,,,97115000BI0218,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,20,0,S,sols,,,1079,-61.652379,16.24885
2024-1179937,2024-09-09,000001,Vente,152000,6931,,RTE DE LA LEZARDE,0071,97129,97115,Lamentin,971,,,97115000BI0218,,,,,,,,,,,,,0,1,Maison,79,4,S,sols,,,1079,-61.652379,16.24885
2024-1179937,2024-09-09,000001,Vente,152000,,,RTE DE LA LEZARDE,0071,97129,97115,Lamentin,971,,,97115000BI0267,,,,,,,,,,,,,0,,,,,T,terres,,,168,-61.652606,16.248824
2024-1179940,2024-08-30,000001,Vente,297770,148,,LOT BELLES VUES MONTALEGRE,A041,97129,97115,Lamentin,971,,,97115000AZ0715,,,,,,,,,,,,,0,1,Maison,72,4,S,sols,,,535,-61.66281,16.252073
2024-1180032,2024-09-26,000001,Vente,250000,6997,,CHE DE DONOTE,0091,97129,97115,Lamentin,971,,,97115000BK0356,,,,,,,,,,,,,0,1,Maison,65,3,AB,terrains a bâtir,,,617,-61.659434,16.251313
2024-1180032,2024-09-26,000001,Vente,250000,,,CHE DE DONOTE,0091,97129,97115,Lamentin,971,,,97115000BK0357,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,283,-61.65932,16.251297
2024-1180082,2024-09-10,000001,Vente,140000,,,RES BADIANE A BOREL,A002,97129,97115,Lamentin,971,,,97115000AE0245,,,160,,59,,,,,,,,2,2,Appartement,54,3,,,,,,-61.631566,16.261908
2024-1180082,2024-09-10,000001,Vente,140000,,,RES BADIANE A BOREL,A002,97129,97115,Lamentin,971,,,97115000AE0245,,,160,,59,,,,,,,,2,3,Dépendance,,0,,,,,,-61.631566,16.261908
2024-1180128,2024-09-27,000001,Vente,92740,,,CHE DE MONTAULUE,0097,97129,97115,Lamentin,971,,,97115000AV0875,,,,,,,,,,,,,0,,,,,T,terres,,,591,-61.664634,16.241642
2024-1180128,2024-09-27,000001,Vente,92740,,,CHE DE MONTAULUE,0097,97129,97115,Lamentin,971,,,97115000AV0879,,,,,,,,,,,,,0,,,,,T,terres,,,206,-61.664729,16.241451
2024-1180140,2024-09-30,000001,Vente,162360,956,F,CRANE,B204,97129,97115,Lamentin,971,,,97115000AB0956,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,336,-61.63796,16.273442
2024-1180163,2024-10-07,000001,Vente,342000,21,A,LOT CAILLOU,A090,97129,97115,Lamentin,971,,,97115000BD0402,,,,,,,,,,,,,0,1,Maison,97,4,S,sols,,,614,-61.665754,16.267077
2024-1180184,2024-10-10,000001,Vente,30000,1734,,GERMILLAC,B308,97129,97115,Lamentin,971,,,97115000AL0480,,,,,,,,,,,,,0,1,Maison,55,3,T,terres,,,1000,-61.642482,16.254648
2024-1180185,2024-10-11,000001,Vente,155000,,,RES OXALIDE A MONTALEGRE,A297,97129,97115,Lamentin,971,,,97115000AZ1150,,,52,56.7,,,,,,,,,1,2,Appartement,56,3,,,,,,-61.665288,16.249939
2024-1180185,2024-10-11,000001,Vente,155000,,,RES OXALIDE A MONTALEGRE,A297,97129,97115,Lamentin,971,,,97115000AZ1150,,,52,56.7,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.665288,16.249939
2024-1180188,2024-10-10,000001,Vente,350000,7086,,RTE DE PICHON,0092,97129,97115,Lamentin,971,,,97115000AZ0230,,,,,,,,,,,,,0,1,Maison,86,4,S,sols,,,774,-61.653336,16.247411
2024-1180224,2024-10-18,000001,Vente,584930,,,CHE PONT CANAL,0084,97129,97115,Lamentin,971,,,97115000BK0387,,,,,,,,,,,,,0,,,,,S,sols,,,707,-61.655145,16.255181
2024-1180224,2024-10-18,000001,Vente,584930,,,PICHON,B428,97129,97115,Lamentin,971,,,97115000BK0388,,,,,,,,,,,,,0,1,Maison,105,3,S,sols,,,3988,-61.656867,16.255342
2024-1180246,2024-09-26,000001,Vente,97345,,,CHE DE DONOTE,0091,97129,97115,Lamentin,971,,,97115000AZ1268,,,,,,,,,,,,,0,,,,,S,sols,,,437,-61.6604,16.250061
2024-1180249,2024-09-26,000002,Vente,92185,,,CHE DE DONOTE,0091,97129,97115,Lamentin,971,,,97115000AZ1267,,,,,,,,,,,,,0,,,,,S,sols,,,400,-61.660371,16.2502
2024-1180263,2024-10-21,000001,Vente,315000,5498,,BREFORT,B132,97129,97115,Lamentin,971,,,97115000AK0057,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,113,0,S,sols,,,500,-61.641345,16.265327
2024-1180263,2024-10-21,000001,Vente,315000,5498,,BREFORT,B132,97129,97115,Lamentin,971,,,97115000AK0057,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,113,0,T,terres,,,1900,-61.641345,16.265327
2024-1180302,2024-10-02,000001,Vente,270000,238,,LOT BELLES VUES MONTALEGRE,A041,97129,97115,Lamentin,971,,,97115000AZ0933,,,,,,,,,,,,,0,1,Maison,75,4,AB,terrains a bâtir,,,175,-61.662751,16.253668
2024-1180302,2024-10-02,000001,Vente,270000,,,MONTALEGRE,B404,97129,97115,Lamentin,971,,,97115000BC0505,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,182,-61.662784,16.253703
2024-1180304,2024-10-24,000001,Vente,6975,,,RTE NATIONALE,0082,97129,97115,Lamentin,971,,,97115000AL0076,,,,,,,,,,,,,0,,,,,P,prés,,,9150,-61.631579,16.260204
2024-1180304,2024-10-24,000001,Vente,6975,,,RTE NATIONALE,0082,97129,97115,Lamentin,971,,,97115000AL0076,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,2475,-61.631579,16.260204
2024-1180331,2024-10-25,000002,Vente,233000,2477,,CHE DE GROSSOU,0081,97129,97115,Lamentin,971,,,97115000BH0795,,,,,,,,,,,,,0,1,Maison,80,3,S,sols,,,411,-61.661858,16.259023
2024-1180360,2024-10-24,000001,Vente,161370,9003,,CHE DE RAVINE HOUEL,0085,97129,97115,Lamentin,971,,,97115000AZ1196,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,298,-61.665627,16.249821
