id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-1177929,2024-01-24,000001,Vente,85000,9005,,CADUC,B049,97139,97101,Les Abymes,971,,,97101000AH1236,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,473,-61.478665,16.301401
2024-1177929,2024-01-24,000001,Vente,85000,9005,,CADUC,B049,97139,97101,Les Abymes,971,,,97101000AH1239,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,128,-61.478815,16.301313
2024-1177932,2024-01-29,000002,Vente,70000,,,DAVID,B079,97139,97101,Les Abymes,971,,,97101000AI0894,,,,,,,,,,,,,0,,,,,S,sols,,,304,-61.484836,16.287581
2024-1177938,2024-01-11,000001,Vente,45000,,,PEINNEL,B205,97139,97101,Les Abymes,971,,,97101000CT0394,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1372,-61.514805,16.245601
2024-1177940,2024-02-06,000001,Vente,120000,8003,,CITE ANQUETIL 3,A040,97139,97101,Les Abymes,971,,,97101000CO0020,,,98,,,,,,,,,,1,2,Appartement,80,4,,,,,,-61.524199,16.2511
2024-1177944,2024-02-05,000001,Vente,42120,4,,ALL BENGALI,0120,97139,97101,Les Abymes,971,,,97101000CX0885,,,,,,,,,,,,,0,1,Maison,33,3,S,sols,,,89,-61.529768,16.257976
2024-1177968,2024-02-08,000001,Vente,51500,5,,ALL BEL AIR,0100,97139,97101,Les Abymes,971,,,97101000CX0798,,,,,,,,,,,,,0,1,Maison,42,4,S,sols,,,107,-61.529602,16.258975
2024-1177975,2024-01-25,000001,Vente,5000,9005,,CADUC,B049,97139,97101,Les Abymes,971,,,97101000AH1239,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,128,-61.478815,16.301313
2024-1177976,2024-01-25,000002,Vente,80000,9005,,CADUC,B049,97139,97101,Les Abymes,971,,,97101000AH1238,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,473,-61.478644,16.301234
2024-1178002,2024-01-24,000001,Vente,155000,,,RES ALYZEA (RTE DE LA PISCINE),A284,97139,97101,Les Abymes,971,,,97101000CR0175,,,184,47.95,203,,,,,,,,2,3,Dépendance,,0,,,,,,-61.519795,16.245249
2024-1178002,2024-01-24,000001,Vente,155000,,,RES ALYZEA (RTE DE LA PISCINE),A284,97139,97101,Les Abymes,971,,,97101000CR0175,,,184,47.95,203,,,,,,,,2,2,Appartement,49,2,,,,,,-61.519795,16.245249
2024-1178011,2024-01-24,000001,Vente,130000,,,POINTE D OR EST,B212,97139,97101,Les Abymes,971,,,97101000BH1123,,,,,,,,,,,,,0,,,,,B,bois,,,830,-61.493857,16.28477
2024-1178044,2024-02-02,000001,Vente,45000,29,,RES LES SEUILS V LE RAIZET,A856,97139,97101,Les Abymes,971,,,97101000CY0098,,,40,,,,,,,,,,1,2,Appartement,51,3,,,,,,-61.531964,16.255635
2024-1178059,2024-02-08,000002,Vente,40000,,,PALAIS ROYAL,B191,97139,97101,Les Abymes,971,,,97101000AH1405,,,,,,,,,,,,,0,,,,,T,terres,,,600,-61.489811,16.292779
2024-1178060,2024-01-31,000001,Vente,80000,8002,,RES MARGUERITE,A724,97139,97101,Les Abymes,971,,,97101000CV0163,,,91,60.26,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.518854,16.252545
2024-1178060,2024-01-31,000001,Vente,80000,8002,,RES MARGUERITE,A724,97139,97101,Les Abymes,971,,,97101000CV0163,,,91,60.26,,,,,,,,,1,2,Appartement,61,4,,,,,,-61.518854,16.252545
2024-1178060,2024-01-31,000001,Vente,80000,8004,,RES MARGUERITE,A724,97139,97101,Les Abymes,971,,,97101000CV0163,,,111,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.518854,16.252545
2024-1178061,2024-02-05,000002,Vente,58000,,,BESSON,B029,97139,97101,Les Abymes,971,,,97101000BM0473,,,,,,,,,,,,,0,,,,,T,terres,,,700,-61.49845,16.243249
2024-1178066,2024-02-12,000001,Vente,14700,,,DOUBLE,B085,97139,97101,Les Abymes,971,,,97101000AI0520,,,,,,,,,,,,,0,,,,,T,terres,,,980,-61.481089,16.296193
2024-1178072,2024-02-26,000001,Vente,350000,3,,CARAQUE,B051,97139,97101,Les Abymes,971,,,97101000BN0558,,,,,,,,,,,,,0,1,Maison,93,4,S,sols,,,847,-61.494178,16.255043
2024-1178072,2024-02-26,000001,Vente,350000,3,,CARAQUE,B051,97139,97101,Les Abymes,971,,,97101000BN0558,,,,,,,,,,,,,0,1,Maison,93,4,T,terres,,,2200,-61.494178,16.255043
2024-1178072,2024-02-26,000001,Vente,350000,,,CARAQUE,B051,97139,97101,Les Abymes,971,,,97101000BN0624,,,,,,,,,,,,,0,,,,,P,prés,,,1655,-61.494755,16.254691
2024-1178076,2024-02-29,000001,Vente,27970,,,BAZIN,B019,97139,97101,Les Abymes,971,,,97101000BT0972,,,,,,,,,,,,,0,,,,,P,prés,,,468,-61.501808,16.273925
2024-1178076,2024-02-29,000001,Vente,27970,,,BAZIN,B019,97139,97101,Les Abymes,971,,,97101000BT0973,,,,,,,,,,,,,0,,,,,S,sols,,,80,-61.502736,16.274826
2024-1178109,2024-01-31,000001,Vente,150000,9999,1,BEAU SOLEIL,B021,97139,97101,Les Abymes,971,,,97101000AX0221,,,,,,,,,,,,,0,1,Maison,100,4,P,prés,,,1474,-61.478273,16.282979
2024-1178109,2024-01-31,000001,Vente,150000,,,BEAU SOLEIL,B021,97139,97101,Les Abymes,971,,,97101000AX0330,,,,,,,,,,,,,0,,,,,B,bois,,,3071,-61.478058,16.283022
2024-1178112,2024-02-16,000001,Vente,73000,,,BOISSARD,B037,97139,97101,Les Abymes,971,,,97101000CL0037,,,,,,,,,,,,,0,,,,,B,bois,,,1505,-61.527011,16.243152
2024-1178118,2024-02-09,000001,Vente,100000,48,,RUE LAURENCE VALMY,0038,97139,97101,Les Abymes,971,,,97101000CM0047,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,54,0,S,sols,,,140,-61.530442,16.245065
2024-1178118,2024-02-09,000001,Vente,100000,48,,RUE LAURENCE VALMY,0038,97139,97101,Les Abymes,971,,,97101000CM0047,,,,,,,,,,,,,0,1,Maison,59,3,S,sols,,,140,-61.530442,16.245065
2024-1178119,2024-02-26,000001,Vente,70000,,,DAVID,B079,97139,97101,Les Abymes,971,,,97101000AI0895,,,,,,,,,,,,,0,,,,,S,sols,,,365,-61.484891,16.287524
2024-1178124,2024-02-16,000001,Vente,75000,26,,ALL ACAJOU,0010,97139,97101,Les Abymes,971,,,97101000CX0953,,,,,,,,,,,,,0,1,Maison,33,3,S,sols,,,88,-61.529224,16.258621
2024-1178183,2024-02-28,000001,Vente,88000,,,LES PALETUVIERS,B197,97139,97101,Les Abymes,971,,,97101000AE0867,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,501,-61.514189,16.300108
2024-1178198,2024-03-11,000001,Vente,60000,4,,ALL DOUZE,0430,97139,97101,Les Abymes,971,,,97101000CX0669,,,,,,,,,,,,,0,1,Maison,47,3,S,sols,,,162,-61.529095,16.25761
2024-1178210,2024-03-08,000001,Vente,80000,,,TAMARIN,B231,97139,97101,Les Abymes,971,,,97101000AI0324,,,,,,,,,,,,,0,,,,,S,sols,,,592,-61.485228,16.282312
2024-1178250,2024-03-01,000001,Vente,73910,8013,,CITE HIBISCUS,A628,97139,97101,Les Abymes,971,,,97101000CY0035,,,104,,,,,,,,,,1,2,Appartement,54,3,,,,,,-61.527085,16.251788
2024-1178250,2024-03-01,000001,Vente,73910,8013,,CITE HIBISCUS,A628,97139,97101,Les Abymes,971,,,97101000CY0035,,,188,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.527085,16.251788
2024-1178282,2024-03-04,000001,Vente,95000,,,MORNE L HERMITAGE,B171,97139,97101,Les Abymes,971,,,97101000CH0069,,,417,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.525459,16.226503
2024-1178282,2024-03-04,000001,Vente,95000,69,G,MORNE L HERMITAGE,B171,97139,97101,Les Abymes,971,,,97101000CH0069,,,253,,,,,,,,,,1,2,Appartement,20,1,,,,,,-61.525459,16.226503
2024-1178284,2024-03-05,000001,Vente,108900,,,BEAU SOLEIL,B021,97139,97101,Les Abymes,971,,,97101000AV0204,,,,,,,,,,,,,0,,,,,T,terres,,,690,-61.471835,16.276218
2024-1178327,2024-03-07,000002,Vente,1141500,,,MORNE VERGAIN,B181,97139,97101,Les Abymes,971,,,97101000CW0073,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,4566,-61.524256,16.255337
2024-1178329,2024-03-07,000001,Vente,604160,9013,,IMM SHOPPING CENTER,C300,97139,97101,Les Abymes,971,,,97101000CW0071,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,39,0,S,sols,,,2421,-61.524695,16.255663
2024-1178342,2024-03-13,000001,Vente,150334,3,,RES ALYZEA (RTE DE LA PISCINE),A284,97139,97101,Les Abymes,971,,,97101000CR0175,,,88,,,,,,,,,,1,2,Appartement,42,2,,,,,,-61.519795,16.245249
2024-1178345,2024-03-15,000001,Vente,225000,,,RES LES PAPAYERS,A772,97139,97101,Les Abymes,971,,,97101000CR0126,,,21,83.39,32,,7,,,,,,3,3,Dépendance,,0,,,,,,-61.519931,16.243851
2024-1178345,2024-03-15,000001,Vente,225000,,,RES LES PAPAYERS,A772,97139,97101,Les Abymes,971,,,97101000CR0126,,,21,83.39,32,,7,,,,,,3,3,Dépendance,,0,,,,,,-61.519931,16.243851
2024-1178345,2024-03-15,000001,Vente,225000,,,RES LES PAPAYERS,A772,97139,97101,Les Abymes,971,,,97101000CR0126,,,21,83.39,32,,7,,,,,,3,2,Appartement,83,4,,,,,,-61.519931,16.243851
2024-1178348,2024-03-13,000001,Vente,175000,9060,,DUGAZON,B091,97139,97101,Les Abymes,971,,,97101000CT0031,,,,,,,,,,,,,0,1,Maison,69,4,S,sols,,,474,-61.517898,16.249621
2024-1178354,2024-04-04,000001,Vente,123600,,,RES HELICONIAS FRANGIPANIERS,A874,97139,97101,Les Abymes,971,,,97101000BO0327,,,137,,21,,,,,,,,2,3,Dépendance,,0,,,,,,-61.503739,16.262982
2024-1178354,2024-04-04,000001,Vente,123600,,,RES HELICONIAS FRANGIPANIERS,A874,97139,97101,Les Abymes,971,,,97101000BO0327,,,137,,21,,,,,,,,2,2,Appartement,41,2,,,,,,-61.503739,16.262982
2024-1178354,2024-04-04,000001,Vente,123600,,,RES HELICONIAS FRANGIPANIERS,A874,97139,97101,Les Abymes,971,,,97101000BO0327,,,137,,21,,,,,,,,2,3,Dépendance,,0,,,,,,-61.503739,16.262982
2024-1178371,2024-03-13,000001,Vente,153000,,,TERRASSON,B236,97139,97101,Les Abymes,971,,,97101000BN0185,,,,,,,,,,,,,0,,,,,S,sols,,,150,-61.499225,16.253713
2024-1178371,2024-03-13,000001,Vente,153000,9030,,TERRASSON,B236,97139,97101,Les Abymes,971,,,97101000BN0498,,,,,,,,,,,,,0,1,Maison,100,5,S,sols,,,1446,,
2024-1178371,2024-03-13,000001,Vente,153000,,,TERRASSON,B236,97139,97101,Les Abymes,971,,,97101000BY0137,,,,,,,,,,,,,0,,,,,T,terres,,,286,-61.49958,16.253633
2024-1178383,2024-03-21,000002,Vente,1,,,NEREE,B185,97139,97101,Les Abymes,971,,,97101000BR0354,,,,,,,,,,,,,0,,,,,T,terres,,,118,-61.500469,16.267029
2024-1178383,2024-03-21,000002,Vente,1,,,NEREE,B185,97139,97101,Les Abymes,971,,,97101000BR0394,,,,,,,,,,,,,0,,,,,T,terres,,,586,-61.500307,16.267271
2024-1178383,2024-03-21,000002,Vente,1,,,NEREE,B185,97139,97101,Les Abymes,971,,,97101000BR0399,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,218,-61.501172,16.266558
2024-1178383,2024-03-21,000002,Vente,1,,,NEREE,B185,97139,97101,Les Abymes,971,,,97101000BR0416,,,,,,,,,,,,,0,,,,,S,sols,,,175,-61.499848,16.266908
2024-1178383,2024-03-21,000002,Vente,1,,,NEREE,B185,97139,97101,Les Abymes,971,,,97101000BR0431,,,,,,,,,,,,,0,,,,,T,terres,,,712,-61.500844,16.266793
2024-1178383,2024-03-21,000002,Vente,1,,,NEREE,B185,97139,97101,Les Abymes,971,,,97101000BR0433,,,,,,,,,,,,,0,,,,,S,sols,,,826,-61.499932,16.267005
2024-1178383,2024-03-21,000002,Vente,1,,,NEREE,B185,97139,97101,Les Abymes,971,,,97101000BR0435,,,,,,,,,,,,,0,,,,,T,terres,,,222,-61.500716,16.266946
2024-1178383,2024-03-21,000001,Vente,1,,,LES QUARTIERS,B222,97139,97101,Les Abymes,971,,,97101000AB0073,,,,,,,,,,,,,0,,,,,T,terres,,,335,-61.533018,16.257305
2024-1178383,2024-03-21,000001,Vente,1,,,LES QUARTIERS,B222,97139,97101,Les Abymes,971,,,97101000AB0074,,,,,,,,,,,,,0,,,,,T,terres,,,315,-61.53303,16.25718
2024-1178383,2024-03-21,000001,Vente,1,,,LES QUARTIERS,B222,97139,97101,Les Abymes,971,,,97101000AB0075,,,,,,,,,,,,,0,,,,,T,terres,,,565,-61.533145,16.257024
2024-1178383,2024-03-21,000001,Vente,1,,,LES QUARTIERS,B222,97139,97101,Les Abymes,971,,,97101000AB0076,,,,,,,,,,,,,0,,,,,T,terres,,,614,-61.533233,16.25683
2024-1178383,2024-03-21,000001,Vente,1,,,LES QUARTIERS,B222,97139,97101,Les Abymes,971,,,97101000AB0349,,,,,,,,,,,,,0,,,,,T,terres,,,1359,-61.5329,16.257657
2024-1178383,2024-03-21,000001,Vente,1,,,LES QUARTIERS,B222,97139,97101,Les Abymes,971,,,97101000AB0351,,,,,,,,,,,,,0,,,,,L,landes,,,688,-61.532751,16.257176
2024-1178383,2024-03-21,000001,Vente,1,,,LES QUARTIERS,B222,97139,97101,Les Abymes,971,,,97101000AB0361,,,,,,,,,,,,,0,,,,,S,sols,,,144,-61.533148,16.257237
2024-1178383,2024-03-21,000001,Vente,1,,,LES QUARTIERS,B222,97139,97101,Les Abymes,971,,,97101000AB0362,,,,,,,,,,,,,0,,,,,S,sols,,,2891,-61.532928,16.257332
2024-1178393,2024-04-04,000001,Vente,150000,9007,,BEAU SOLEIL,B021,97139,97101,Les Abymes,971,,,97101000AI0206,,,,,,,,,,,,,0,2,Appartement,61,2,P,prés,,,930,-61.478609,16.282903
2024-1178393,2024-04-04,000001,Vente,150000,9007,,BEAU SOLEIL,B021,97139,97101,Les Abymes,971,,,97101000AI0206,,,,,,,,,,,,,0,2,Appartement,104,5,S,sols,,,600,-61.478609,16.282903
2024-1178393,2024-04-04,000001,Vente,150000,9007,,BEAU SOLEIL,B021,97139,97101,Les Abymes,971,,,97101000AI0206,,,,,,,,,,,,,0,2,Appartement,47,3,S,sols,,,600,-61.478609,16.282903
2024-1178393,2024-04-04,000001,Vente,150000,9007,,BEAU SOLEIL,B021,97139,97101,Les Abymes,971,,,97101000AI0206,,,,,,,,,,,,,0,2,Appartement,61,2,S,sols,,,600,-61.478609,16.282903
2024-1178393,2024-04-04,000001,Vente,150000,9007,,BEAU SOLEIL,B021,97139,97101,Les Abymes,971,,,97101000AI0206,,,,,,,,,,,,,0,2,Appartement,104,5,P,prés,,,930,-61.478609,16.282903
2024-1178393,2024-04-04,000001,Vente,150000,9007,,BEAU SOLEIL,B021,97139,97101,Les Abymes,971,,,97101000AI0206,,,,,,,,,,,,,0,2,Appartement,47,3,P,prés,,,930,-61.478609,16.282903
2024-1178394,2024-04-11,000001,Vente,37510,,,BAZIN,B019,97139,97101,Les Abymes,971,,,97101000BT1056,,,,,,,,,,,,,0,,,,,P,prés,,,341,-61.502191,16.274571
2024-1178414,2024-03-29,000001,Vente,445000,,,BEAU SOLEIL,B021,97139,97101,Les Abymes,971,,,97101000AY0295,,,,,,,,,,,,,0,,,,,S,sols,,,250,-61.475436,16.274479
2024-1178414,2024-03-29,000001,Vente,445000,12,B,BEAU SOLEIL,B021,97139,97101,Les Abymes,971,,,97101000AY0648,,,,,,,,,,,,,0,1,Maison,97,4,T,terres,,,1003,-61.475668,16.274652
2024-1178416,2024-03-21,000001,Vente,156500,9014,,BESSON,B029,97139,97101,Les Abymes,971,,,97101000BM0356,,,,,,,,,,,,,0,1,Maison,56,2,S,sols,,,663,-61.503882,16.240296
2024-1178418,2024-03-21,000001,Vente,120000,8003,,CITE ANQUETIL 1,A036,97139,97101,Les Abymes,971,,,97101000CO0025,,,129,59.44,,,,,,,,,1,2,Appartement,81,4,,,,,,-61.524844,16.250106
2024-1178484,2024-04-24,000001,Vente,88000,8005,,CITE ANQUETIL 1,A036,97139,97101,Les Abymes,971,,,97101000CO0025,,,146,,,,,,,,,,1,2,Appartement,45,4,,,,,,-61.524844,16.250106
2024-1178494,2024-03-26,000001,Vente,71500,8005,,CENTRE CCIAL DE GRAND CAMP,C044,97139,97101,Les Abymes,971,,,97101000CZ0233,,,3,37.49,,,,,,,,,1,4,Local industriel. commercial ou assimilé,39,0,,,,,,-61.532544,16.249612
2024-1178500,2024-04-12,000001,Vente,80000,,,PAGES,B189,97139,97101,Les Abymes,971,,,97101000BY0779,,,,,,,,,,,,,0,,,,,T,terres,,,1012,-61.508439,16.24876
2024-1178501,2024-04-05,000001,Vente,230000,9012,,BAIMBRIDGE,B015,97139,97101,Les Abymes,971,,,97101000CR0027,,,,,,,,,,,,,0,1,Maison,90,3,VE,vergers,,,915,-61.520859,16.243468
2024-1178501,2024-04-05,000001,Vente,230000,9012,,BAIMBRIDGE,B015,97139,97101,Les Abymes,971,,,97101000CR0027,,,,,,,,,,,,,0,1,Maison,90,3,S,sols,,,658,-61.520859,16.243468
2024-1178542,2024-02-29,000001,Vente,4073070.8,701,,PEINNEL,B205,97139,97101,Les Abymes,971,,,97101000CS0093,,,,,,,,,,,,,0,2,Appartement,60,3,B,bois,,,10496,-61.517143,16.244426
2024-1178545,2024-04-05,000001,Vente,275000,41,,RUE ROLAND BALTHAZAR,0062,97139,97101,Les Abymes,971,,,97101000DH0095,,,,,,,,,,,,,0,1,Maison,146,5,AB,terrains a bâtir,,,282,-61.502064,16.280746
2024-1178554,2024-04-12,000001,Vente,89640,52,,RES GESTRAM BOISRIPEAUX,A626,97139,97101,Les Abymes,971,,,97101000DH0447,,,,,,,,,,,,,0,2,Appartement,70,4,S,sols,,,78,-61.505358,16.280316
2024-1178554,2024-04-12,000001,Vente,89640,,,DOTHEMARE,B083,97139,97101,Les Abymes,971,,,97101000DH0509,,,,,,,,,,,,,0,,,,,S,sols,,,10,-61.505383,16.280388
2024-1178557,2024-04-12,000001,Vente,413000,,,L AVENIR DU MORNE CARUEL,B127,97139,97101,Les Abymes,971,,,97101000CV0034,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,2018,-61.520273,16.253939
2024-1178588,2024-04-25,000001,Vente,25000,49,,RUE MELVIL BLONCOURT,0695,97139,97101,Les Abymes,971,,,97101000BT0637,,,,,,,,,,,,,0,1,Maison,58,3,S,sols,,,114,-61.505471,16.276715
2024-1178591,2024-04-26,000001,Vente,80000,108,,MORNE L HERMITAGE,B171,97139,97101,Les Abymes,971,,,97101000CH0069,,,139,21.51,,,,,,,,,1,2,Appartement,22,1,,,,,,-61.525459,16.226503
2024-1178606,2024-04-26,000001,Vente,137000,,,PETIT PEROU,B203,97139,97101,Les Abymes,971,,,97101000BN0818,,,,,,,,,,,,,0,,,,,T,terres,,,775,-61.503189,16.25973
2024-1178606,2024-04-26,000001,Vente,137000,,,PETIT PEROU,B203,97139,97101,Les Abymes,971,,,97101000BN0820,,,,,,,,,,,,,0,,,,,T,terres,,,1450,-61.503297,16.260092
2024-1178624,2024-05-07,000001,Vente,86000,,,LES PALETUVIERS,B197,97139,97101,Les Abymes,971,,,97101000AE0866,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,520,-61.514278,16.300016
2024-1178627,2024-04-25,000001,Vente,351343,6000,,RTE DE CARLAN,0219,97139,97101,Les Abymes,971,,,97101000AY0725,,,,,,,,,,,,,0,1,Maison,80,4,AB,terrains a bâtir,,,715,-61.476698,16.276513
2024-1178642,2024-04-11,000002,Vente,225000,,,TERRASSON,B236,97139,97101,Les Abymes,971,,,97101000BN0185,,,,,,,,,,,,,0,,,,,S,sols,,,150,-61.499225,16.253713
2024-1178642,2024-04-11,000002,Vente,225000,9030,,TERRASSON,B236,97139,97101,Les Abymes,971,,,97101000BN1027,,,,,,,,,,,,,0,1,Maison,100,5,S,sols,,,921,-61.499285,16.2539
2024-1178649,2024-03-22,000001,Vente,135914,79,,RUE DES EUCALYPTUS,0470,97139,97101,Les Abymes,971,,,97101000CX0502,,,,,,,,,,,,,0,1,Maison,65,4,S,sols,,,199,-61.528213,16.25641
2024-1178659,2024-03-21,000001,Vente,503.63,,,GARE ROSA,B103,97139,97101,Les Abymes,971,,,97101000AE0316,,,,,,,,,,,,,0,,,,,P,prés,,,143,-61.511369,16.293479
2024-1178659,2024-03-21,000001,Vente,503.63,,,GARE ROSA,B103,97139,97101,Les Abymes,971,,,97101000AE0328,,,,,,,,,,,,,0,,,,,P,prés,,,61,-61.511685,16.293426
2024-1178667,2024-04-24,000001,Vente,132800,,,DOTHEMARE,B083,97139,97101,Les Abymes,971,,,97101000AC0354,,,,,,,,,,,,,0,,,,,T,terres,,,1490,-61.519237,16.277289
2024-1178667,2024-04-24,000001,Vente,132800,,,DOTHEMARE,B083,97139,97101,Les Abymes,971,,,97101000AC0355,,,,,,,,,,,,,0,,,,,T,terres,,,218,-61.518783,16.277292
2024-1178672,2024-04-29,000001,Vente,70000,,,PETIT PEROU,B203,97139,97101,Les Abymes,971,,,97101000BX0397,,,,,,,,,,,,,0,,,,,S,sols,,,107,-61.511058,16.252822
2024-1178677,2024-04-22,000001,Vente,190000,253,F,RUE JULIEN BANBUCK (DOTHEMARE),0073,97139,97101,Les Abymes,971,,,97101000BW0253,,,,,,,,,,,,,0,1,Maison,100,4,S,sols,,,176,-61.51064,16.270405
2024-1178680,2024-04-23,000001,Vente,82000,8003,,RES MARIE GALANTE,A732,97139,97101,Les Abymes,971,,,97101000CO0029,,,82,,,,,,,,,,1,2,Appartement,47,3,,,,,,-61.523171,16.251558
2024-1178710,2024-04-25,000001,Vente,380000,,,RLE ROLLAND GARROS,0904,97139,97101,Les Abymes,971,,,97101000CV0341,,,14,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,200,0,,,,,,-61.519636,16.251474
2024-1178710,2024-04-25,000001,Vente,380000,,,RLE ROLLAND GARROS,0904,97139,97101,Les Abymes,971,,,97101000CV0341,,,13,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,190,0,,,,,,-61.519636,16.251474
2024-1178722,2024-05-22,000001,Vente,188000,9059,,LA REDOUTE,B125,97139,97101,Les Abymes,971,,,97101000AH0617,,,,,,,,,,,,,0,1,Maison,72,3,S,sols,,,400,-61.490072,16.298683
2024-1178730,2024-05-15,000001,Vente,400000,9049,,PETIT PEROU,B203,97139,97101,Les Abymes,971,,,97101000BX0674,,,,,,,,,,,,,0,2,Appartement,100,4,S,sols,,,700,-61.510394,16.2533
2024-1178730,2024-05-15,000001,Vente,400000,9049,,PETIT PEROU,B203,97139,97101,Les Abymes,971,,,97101000BX0674,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,80,0,S,sols,,,700,-61.510394,16.2533
2024-1178730,2024-05-15,000001,Vente,400000,9049,,PETIT PEROU,B203,97139,97101,Les Abymes,971,,,97101000BX0674,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,60,0,S,sols,,,700,-61.510394,16.2533
2024-1178748,2024-04-10,000001,Vente,98000,8016,,CITE GD CAMP RES DOMINIQUE,A612,97139,97101,Les Abymes,971,,,97101000CZ0045,,,76,65.28,89,,,,,,,,2,2,Appartement,56,4,,,,,,-61.536845,16.250774
2024-1178750,2024-05-02,000001,Vente,100000,8003,,CITE PETIT ACAJOU,A792,97139,97101,Les Abymes,971,,,97101000BX0124,,,55,82.42,,,,,,,,,1,2,Appartement,70,4,,,,,,-61.516658,16.254284
2024-1178760,2024-04-30,000001,Vente,86000,32,,RES LES LAVANDES BOISRIPEAUX,A679,97139,97101,Les Abymes,971,,,97101000DH0701,,,,,,,,,,,,,0,1,Maison,75,4,T,terres,,,284,-61.499767,16.279144
