id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-1177942,2024-01-31,000001,Vente,212000,8007,,RES LE MAJESTIC BAS DU FORT,A098,97190,97113,Le Gosier,971,,,97113000AB0055,,,61,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.520005,16.216337
2024-1177942,2024-01-31,000001,Vente,212000,50,,IMP DU LAGON BLEU,0212,97190,97113,Le Gosier,971,,,97113000AB0055,,,19,,,,,,,,,,1,2,Appartement,48,2,,,,,,-61.520005,16.216337
2024-1177947,2024-01-29,000001,Vente,70000,,,GRANDE RAVINE,B256,97190,97113,Le Gosier,971,,,97113000AM0497,,,,,,,,,,,,,0,,,,,T,terres,,,1001,-61.474672,16.223086
2024-1177953,2024-01-29,000001,Vente,20000,697,,RUE PAUL VALENTINO,0303,97190,97113,Le Gosier,971,,,97113000AB0079,,,4,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.518111,16.216333
2024-1177953,2024-01-29,000001,Vente,20000,697,,RUE PAUL VALENTINO,0303,97190,97113,Le Gosier,971,,,97113000AB0079,,,5,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.518111,16.216333
2024-1177971,2024-02-02,000001,Vente,169000,,,MICHAUX,B392,97190,97113,Le Gosier,971,,,97113000BE0348,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,343,-61.445268,16.230701
2024-1177971,2024-02-02,000001,Vente,169000,,,MICHAUX,B392,97190,97113,Le Gosier,971,,,97113000BE0351,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,832,-61.445363,16.230661
2024-1177972,2024-02-06,000001,Vente,255658,8006,,LE LAGON BLEU VILLAGE HOTE,A094,97190,97113,Le Gosier,971,,,97113000AB0054,,,618,,,,,,,,,,1,2,Appartement,56,2,,,,,,-61.519743,16.21557
2024-1177979,2024-01-29,000001,Vente,160000,905,,RUE DE L HOUEZEL,0177,97190,97113,Le Gosier,971,,,97113000BX1109,,,2,,,,,,,,,,1,2,Appartement,34,2,,,,,,-61.474912,16.203742
2024-1177979,2024-01-29,000001,Vente,160000,905,,RUE DE L HOUEZEL,0177,97190,97113,Le Gosier,971,,,97113000BX1109,,,47,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.474912,16.203742
2024-1177979,2024-01-29,000001,Vente,160000,905,,RUE DE L HOUEZEL,0177,97190,97113,Le Gosier,971,,,97113000BX1109,,,48,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.474912,16.203742
2024-1177992,2024-01-29,000001,Vente,180000,5001,F,BELLEVUE,B064,97190,97113,Le Gosier,971,,,97113000BK0536,,,9,67.5,,,,,,,,,1,2,Appartement,68,3,,,,,,-61.449839,16.21795
2024-1178009,2024-01-25,000002,Vente,70000,,,GRANDE RAVINE,B256,97190,97113,Le Gosier,971,,,97113000AM0452,,,,,,,,,,,,,0,,,,,T,terres,,,1000,-61.479988,16.218654
2024-1178009,2024-01-25,000002,Vente,70000,,,GRANDE RAVINE,B256,97190,97113,Le Gosier,971,,,97113000AM0453,,,,,,,,,,,,,0,,,,,T,terres,,,1217,-61.480346,16.218762
2024-1178017,2024-02-07,000001,Vente,745000,15,,LOT AZUREA2,A017,97190,97113,Le Gosier,971,,,97113000BS0865,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,800,-61.4671,16.202237
2024-1178017,2024-02-07,000001,Vente,745000,15,,LOT AZUREA2,A017,97190,97113,Le Gosier,971,,,97113000BS0865,,,,,,,,,,,,,0,1,Maison,135,4,S,sols,,,800,-61.4671,16.202237
2024-1178022,2024-02-22,000001,Vente,112000,8006,,LE LAGON BLEU VILLAGE HOTE,A094,97190,97113,Le Gosier,971,,,97113000AB0054,,,623,20.51,,,,,,,,,1,2,Appartement,20,1,,,,,,-61.519743,16.21557
2024-1178065,2024-02-08,000001,Vente,97000,1,,RES IMMEUBLE DAYENOU,A335,97190,97113,Le Gosier,971,,,97113000BT0493,,,5B,,,,,,,,,,1,2,Appartement,63,3,,,,,,-61.465417,16.209312
2024-1178065,2024-02-08,000001,Vente,97000,1,,RES IMMEUBLE DAYENOU,A335,97190,97113,Le Gosier,971,,,97113000BT0493,,,5B,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.465417,16.209312
2024-1178081,2024-02-23,000001,Vente,590000,226,F,SAINT FELIX,B504,97190,97113,Le Gosier,971,,,97113000BR0226,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1161,-61.456203,16.20395
2024-1178081,2024-02-23,000001,Vente,590000,226,F,SAINT FELIX,B504,97190,97113,Le Gosier,971,,,97113000BR0226,,,,,,,,,,,,,0,1,Maison,200,5,S,sols,,,1161,-61.456203,16.20395
2024-1178089,2024-02-27,000001,Vente,139000,2,,RES LE CLOS DE MONTAUBAN,A317,97190,97113,Le Gosier,971,,,97113000CE0083,,,201,44.84,,,,,,,,,1,2,Appartement,45,2,,,,,,-61.500564,16.208829
2024-1178089,2024-02-27,000001,Vente,139000,2,,RES LE CLOS DE MONTAUBAN,A317,97190,97113,Le Gosier,971,,,97113000CE0083,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.500564,16.208829
2024-1178111,2024-02-16,000001,Vente,150000,,,BELLEVUE NORD,B072,97190,97113,Le Gosier,971,,,97113000BP1244,,,,,,,,,,,,,0,,,,,L,landes,,,1032,-61.446783,16.21333
2024-1178115,2024-02-15,000001,Vente,242500,9011,,MARINA CENTER BAS DU FORT,C191,97190,97113,Le Gosier,971,,,97113000AC0251,,,23,,,,,,,,,,1,2,Appartement,114,4,,,,,,-61.521873,16.221026
2024-1178132,2024-03-06,000001,Vente,498000,2,,RES RESIDENCE BEAURIVAGE,A334,97190,97113,Le Gosier,971,,,97113000BX0935,,,2,,,,,,,,,,1,2,Appartement,99,5,,,,,,-61.470495,16.199885
2024-1178150,2024-02-29,000001,Vente,320000,,,LE BOURG,B152,97190,97113,Le Gosier,971,,,97113000BZ0726,,,,,,,,,,,,,0,,,,,S,sols,,,98,-61.489511,16.205802
2024-1178151,2024-02-08,000002,Vente,585000,158,,RUE PIERRE CHALON,0311,97190,97113,Le Gosier,971,,,97113000BX1855,,,,,,,,,,,,,0,1,Maison,106,4,,,,,,-61.480603,16.202229
2024-1178151,2024-02-08,000002,Vente,585000,158,,RUE PIERRE CHALON,0311,97190,97113,Le Gosier,971,,,97113000BX1855,,,,,,,,,,,,,0,1,Maison,135,5,,,,,,-61.480603,16.202229
2024-1178151,2024-02-08,000002,Vente,585000,158,,RUE PIERRE CHALON,0311,97190,97113,Le Gosier,971,,,97113000BX1855,,,,,,,,,,,,,0,3,Dépendance,,0,,,,,,-61.480603,16.202229
2024-1178151,2024-02-08,000002,Vente,585000,158,,RUE PIERRE CHALON,0311,97190,97113,Le Gosier,971,,,97113000BX1855,,,,,,,,,,,,,0,1,Maison,104,4,,,,,,-61.480603,16.202229
2024-1178161,2024-02-16,000001,Vente,128250,248,F,RES VILLAGE SOLEIL,A310,97190,97113,Le Gosier,971,,,97113000AC0852,,,20,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,30,0,,,,,,-61.526902,16.220026
2024-1178180,2024-03-15,000001,Vente,202000,,,MONTAUBAN,B408,97190,97113,Le Gosier,971,,,97113000CD0319,,,59,,,,,,,,,,1,2,Appartement,40,2,,,,,,-61.500961,16.205885
2024-1178181,2024-02-22,000001,Vente,530300,9019,C,DUNOYER,B192,97190,97113,Le Gosier,971,,,97113000BT0902,,,,,,,,,,,,,0,1,Maison,123,4,S,sols,,,695,-61.465208,16.208451
2024-1178208,2024-03-12,000001,Vente,230000,1,,RES RIVIERA CARAIBES,A338,97190,97113,Le Gosier,971,,,97113000CE0617,,,2,90.05,,,,,,,,,1,2,Appartement,93,3,,,,,,-61.504029,16.209172
2024-1178208,2024-03-12,000001,Vente,230000,1,,RES RIVIERA CARAIBES,A338,97190,97113,Le Gosier,971,,,97113000CE0617,,,2,90.05,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.504029,16.209172
2024-1178220,2024-03-08,000001,Vente,104500,8003,,LE LAGON BLEU VILLAGE HOTE,A094,97190,97113,Le Gosier,971,,,97113000AB0054,,,53,27.11,,,,,,,,,1,2,Appartement,28,2,,,,,,-61.519743,16.21557
2024-1178264,2024-03-05,000001,Vente,668000,9300,,DUNOYER,B192,97190,97113,Le Gosier,971,,,97113000BW0131,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,-61.470473,16.21261
2024-1178264,2024-03-05,000001,Vente,668000,9300,,DUNOYER,B192,97190,97113,Le Gosier,971,,,97113000BW0131,,,,,,,,,,,,,0,1,Maison,109,4,AG,terrains d'agrément,,,730,-61.470473,16.21261
2024-1178264,2024-03-05,000001,Vente,668000,9300,,DUNOYER,B192,97190,97113,Le Gosier,971,,,97113000BW0131,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,730,-61.470473,16.21261
2024-1178264,2024-03-05,000001,Vente,668000,9300,,DUNOYER,B192,97190,97113,Le Gosier,971,,,97113000BW0131,,,,,,,,,,,,,0,1,Maison,109,4,S,sols,,,500,-61.470473,16.21261
2024-1178290,2024-02-29,000001,Vente,130203,20,,RES LA PALMERAIE,A165,97190,97113,Le Gosier,971,,,97113000CD0004,,,20,,82,,,,,,,,2,1,Maison,32,2,,,,,,-61.502922,16.208199
2024-1178290,2024-02-29,000001,Vente,130203,20,,RES LA PALMERAIE,A165,97190,97113,Le Gosier,971,,,97113000CD0004,,,20,,82,,,,,,,,2,3,Dépendance,,0,,,,,,-61.502922,16.208199
2024-1178316,2024-03-15,000001,Vente,420000,5,,PETIT HAVRE,B448,97190,97113,Le Gosier,971,,,97113000BO0714,,,,,,,,,,,,,0,1,Maison,92,3,S,sols,,,1020,-61.429227,16.214088
2024-1178316,2024-03-15,000001,Vente,420000,,,PETIT HAVRE,B448,97190,97113,Le Gosier,971,,,97113000BO0744,,,,,,,,,,,,,0,,,,,S,sols,,,250,-61.429214,16.213901
2024-1178325,2024-03-13,000001,Vente,100000,1,,RES LES JARDINS DE PLIANE,A322,97190,97113,Le Gosier,971,,,97113000BT0890,,,13,,,,,,,,,,1,2,Appartement,60,1,,,,,,-61.455824,16.217617
2024-1178325,2024-03-13,000001,Vente,100000,1,,RES LES JARDINS DE PLIANE,A322,97190,97113,Le Gosier,971,,,97113000BT0890,,,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.455824,16.217617
2024-1178333,2024-03-12,000001,Vente,136197,2,,RES LE CLOS DE MONTAUBAN,A317,97190,97113,Le Gosier,971,,,97113000CE0083,,,203,46.67,,,,,,,,,1,2,Appartement,47,2,,,,,,-61.500564,16.208829
2024-1178333,2024-03-12,000001,Vente,136197,2,,RES LE CLOS DE MONTAUBAN,A317,97190,97113,Le Gosier,971,,,97113000CE0083,,,3,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.500564,16.208829
2024-1178334,2024-03-25,000002,Vente,80000,472,F,RTE DE VERCINOT,0428,97190,97113,Le Gosier,971,,,97113000BK0657,,,,,,,,,,,,,0,1,Maison,70,3,P,prés,,,1869,-61.442694,16.217078
2024-1178347,2024-03-06,000002,Vente,18000,318,,LA BOUAYE,B136,97190,97113,Le Gosier,971,,,97113000AE1110,,,,,,,,,,,,,0,1,Maison,95,5,B,bois,,,500,-61.49062,16.218731
2024-1178347,2024-03-06,000002,Vente,18000,318,,LA BOUAYE,B136,97190,97113,Le Gosier,971,,,97113000AE1110,,,,,,,,,,,,,0,1,Maison,74,3,B,bois,,,500,-61.49062,16.218731
2024-1178369,2024-03-20,000002,Vente,180000,,,MONTAUBAN,B408,97190,97113,Le Gosier,971,,,97113000CD0849,,,,,,,,,,,,,0,,,,,P,prés,,,638,-61.501118,16.215438
2024-1178369,2024-03-20,000002,Vente,180000,,,MONTAUBAN,B408,97190,97113,Le Gosier,971,,,97113000CD0851,,,,,,,,,,,,,0,,,,,P,prés,,,2362,-61.500831,16.215498
2024-1178395,2024-03-15,000002,Vente,67883,,,SAINT FELIX,B504,97190,97113,Le Gosier,971,,,97113000BT1466,,,,,,,,,,,,,0,,,,,P,prés,,,860,-61.456636,16.210408
2024-1178395,2024-03-15,000002,Vente,67883,,,SAINT FELIX,B504,97190,97113,Le Gosier,971,,,97113000BT1470,,,,,,,,,,,,,0,,,,,P,prés,,,35,-61.456869,16.210473
2024-1178410,2024-03-27,000001,Vente,270000,269,F,LABROUSSE,B344,97190,97113,Le Gosier,971,,,97113000AD0269,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,240,0,S,sols,,,880,-61.511984,16.218634
2024-1178415,2024-04-16,000001,Vente,290000,37,,RES LA PALMERAIE,A165,97190,97113,Le Gosier,971,,,97113000CD0004,,,37,63.02,99,,,,,,,,2,3,Dépendance,,0,,,,,,-61.502922,16.208199
2024-1178415,2024-04-16,000001,Vente,290000,37,,RES LA PALMERAIE,A165,97190,97113,Le Gosier,971,,,97113000CD0004,,,37,63.02,99,,,,,,,,2,1,Maison,87,3,,,,,,-61.502922,16.208199
2024-1178437,2024-03-20,000001,Vente,135000,792,,BD AMEDEE CLARA,0010,97190,97113,Le Gosier,971,,,97113000CA0792,,,,,,,,,,,,,0,1,Maison,60,3,S,sols,,,105,-61.492408,16.205686
2024-1178453,2024-04-11,000001,Vente,50000,9999,,BLANCHARD,B112,97190,97113,Le Gosier,971,,,97113000AC0251,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.521873,16.221026
2024-1178453,2024-04-11,000001,Vente,50000,9999,,BLANCHARD,B112,97190,97113,Le Gosier,971,,,97113000AC0251,,,8,16,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.521873,16.221026
2024-1178459,2024-04-22,000001,Vente,197010,9,,RES LE GRAND CANET,A326,97190,97113,Le Gosier,971,,,97113000BS0360,,,209,,,,,,,,,,1,2,Appartement,51,2,,,,,,-61.469786,16.199463
2024-1178459,2024-04-22,000001,Vente,197010,9,,RES LE GRAND CANET,A326,97190,97113,Le Gosier,971,,,97113000BS0360,,,209,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.469786,16.199463
2024-1178469,2024-04-12,000001,Vente,170000,,,MONTAUBAN,B408,97190,97113,Le Gosier,971,,,97113000CD0319,,,75,,,,,,,,,,1,2,Appartement,40,2,,,,,,-61.500961,16.205885
2024-1178470,2024-04-16,000001,Vente,196000,7,,RES LES ALIZES DAMPIERRE,A337,97190,97113,Le Gosier,971,,,97113000BS0910,,,30,,,,,,,,,,1,2,Appartement,63,3,,,,,,-61.467845,16.205191
2024-1178470,2024-04-16,000001,Vente,196000,1,,RES LES ALIZES DAMPIERRE,A337,97190,97113,Le Gosier,971,,,97113000BS0910,,,61,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.467845,16.205191
2024-1178481,2024-03-27,000001,Vente,285000,10,,RES LE GRAND CANET,A326,97190,97113,Le Gosier,971,,,97113000BS0360,,,220,,,,,,,,,,1,2,Appartement,97,4,,,,,,-61.469786,16.199463
2024-1178481,2024-03-27,000001,Vente,285000,10,,RES LE GRAND CANET,A326,97190,97113,Le Gosier,971,,,97113000BS0360,,,220,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.469786,16.199463
2024-1178515,2024-04-09,000001,Vente,206030,8002,,RES PORT MADRAS A BAS DU FORT,A143,97190,97113,Le Gosier,971,,,97113000AB0137,,,24,,,,,,,,,,1,2,Appartement,36,2,,,,,,-61.521127,16.214295
2024-1178536,2024-04-09,000001,Vente,260000,5011,F,RES OCEANE A PTE DE LA VERDURE,A134,97190,97113,Le Gosier,971,,,97113000CD0590,,,36,79.07,75,,,,,,,,2,2,Appartement,80,3,,,,,,-61.502271,16.20865
2024-1178536,2024-04-09,000001,Vente,260000,5011,F,RES OCEANE A PTE DE LA VERDURE,A134,97190,97113,Le Gosier,971,,,97113000CD0590,,,36,79.07,75,,,,,,,,2,3,Dépendance,,0,,,,,,-61.502271,16.20865
2024-1178537,2024-04-11,000001,Vente terrain à bâtir,54250,,,DAMPIERRE,B168,97190,97113,Le Gosier,971,,,97113000BW0781,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,615,-61.473406,16.211458
2024-1178562,2024-04-26,000001,Vente,170000,9336,,RTE DE MARE GAILLARD,0250,97190,97113,Le Gosier,971,,,97113000BL0077,,,,,,,,,,,,,0,1,Maison,110,4,T,terres,,,1121,-61.438603,16.216097
2024-1178562,2024-04-26,000001,Vente,170000,9336,,RTE DE MARE GAILLARD,0250,97190,97113,Le Gosier,971,,,97113000BL0077,,,,,,,,,,,,,0,1,Maison,110,4,S,sols,,,541,-61.438603,16.216097
2024-1178587,2024-04-25,000001,Vente,171750,624,,RUE DE L HOUEZEL,0177,97190,97113,Le Gosier,971,,,97113000BX0048,,,6,62.76,,,,,,,,,1,2,Appartement,66,3,,,,,,-61.477395,16.202617
2024-1178587,2024-04-25,000001,Vente,171750,624,,RUE DE L HOUEZEL,0177,97190,97113,Le Gosier,971,,,97113000BX0048,,,58,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.477395,16.202617
2024-1178607,2024-04-26,000001,Vente,668250,6,,IMP DU MORNE NININE,0277,97190,97113,Le Gosier,971,,,97113000AC0076,,,,,,,,,,,,,0,1,Maison,124,5,S,sols,,,500,-61.525636,16.221402
2024-1178607,2024-04-26,000001,Vente,668250,,,BLANCHARD,B112,97190,97113,Le Gosier,971,,,97113000AC0262,,,,,,,,,,,,,0,,,,,S,sols,,,210,-61.525814,16.221463
2024-1178612,2024-05-07,000001,Vente,212000,733,,DUNOYER,B192,97190,97113,Le Gosier,971,,,97113000BS0733,,,16,,,,,,,,,,1,2,Appartement,60,3,,,,,,-61.465219,16.205739
2024-1178645,2024-04-30,000001,Vente,107000,248,F,RES VILLAGE SOLEIL,A310,97190,97113,Le Gosier,971,,,97113000AC0852,,,19,21.65,,,,,,,,,1,4,Local industriel. commercial ou assimilé,30,0,,,,,,-61.526902,16.220026
2024-1178681,2024-04-25,000001,Vente,2000,,,BERNARD,B088,97190,97113,Le Gosier,971,,,97113000BM0190,,,,,,,,,,,,,0,,,,,P,prés,,,1827,-61.428478,16.224369
2024-1178682,2024-05-06,000001,Vente,30000,,,LEROUX,B352,97190,97113,Le Gosier,971,,,97113000AR0310,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,598,-61.472106,16.248192
2024-1178707,2024-04-19,000001,Vente,135000,98,,RES LE GRAND CANET,A326,97190,97113,Le Gosier,971,,,97113000BS0404,,,281,,291,,,,,,,,2,4,Local industriel. commercial ou assimilé,40,0,,,,,,-61.46973,16.200812
2024-1178707,2024-04-19,000001,Vente,135000,98,,RES LE GRAND CANET,A326,97190,97113,Le Gosier,971,,,97113000BS0404,,,281,,291,,,,,,,,2,3,Dépendance,,0,,,,,,-61.46973,16.200812
2024-1178720,2024-05-07,000002,Vente,136350,9901,,COCOYER,B160,97190,97113,Le Gosier,971,,,97113000AK0719,,,,,,,,,,,,,0,1,Maison,64,3,AB,terrains a bâtir,,,909,-61.493926,16.240629
2024-1178740,2024-04-25,000001,Vente en l'état futur d'achèvement,312000,,,FORT FLEUR DE L EPEE,B224,97190,97113,Le Gosier,971,,,97113000AC0716,,,34,,,,,,,,,,1,,,,,,,,,,-61.516121,16.216397
2024-1178740,2024-04-25,000001,Vente en l'état futur d'achèvement,312000,,,FORT FLEUR DE L EPEE,B224,97190,97113,Le Gosier,971,,,97113000AC0716,,,13,,,,,,,,,,1,,,,,,,,,,-61.516121,16.216397
2024-1178740,2024-04-25,000001,Vente en l'état futur d'achèvement,312000,,,FORT FLEUR DE L EPEE,B224,97190,97113,Le Gosier,971,,,97113000AC0716,,,40,46.87,,,,,,,,,1,,,,,,,,,,-61.516121,16.216397
2024-1178756,2024-05-17,000001,Vente,150000,4,,RUE PIERRE LANGLOIS,0306,97190,97113,Le Gosier,971,,,97113000BZ0588,,,1,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,70,0,,,,,,-61.489361,16.205673
2024-1178817,2024-05-06,000001,Vente,900000,,,BAS DU FORT,B024,97190,97113,Le Gosier,971,,,97113000AB0153,,,,,,,,,,,,,0,,,,,S,sols,,,213,-61.518263,16.215953
2024-1178817,2024-05-06,000001,Vente,900000,1,,BAS DU FORT,B024,97190,97113,Le Gosier,971,,,97113000AB0156,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,563,-61.518152,16.215796
2024-1178817,2024-05-06,000001,Vente,900000,1,,BAS DU FORT,B024,97190,97113,Le Gosier,971,,,97113000AB0156,,,,,,,,,,,,,0,1,Maison,85,4,S,sols,,,563,-61.518152,16.215796
2024-1178845,2024-05-31,000001,Vente,1500,8001,,RES PORTE DES CARAIBES,A151,97190,97113,Le Gosier,971,,,97113000CI0024,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.524721,16.216041
2024-1178855,2024-05-22,000001,Vente,190000,,,MONTAUBAN,B408,97190,97113,Le Gosier,971,,,97113000CD0319,,,63,,,,,,,,,,1,2,Appartement,38,1,,,,,,-61.500961,16.205885
2024-1178861,2024-05-22,000001,Vente,197000,4,,RUE PIERRE LANGLOIS,0306,97190,97113,Le Gosier,971,,,97113000BZ0588,,,2,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,42,0,,,,,,-61.489361,16.205673
2024-1178861,2024-05-22,000001,Vente,197000,4,,RUE PIERRE LANGLOIS,0306,97190,97113,Le Gosier,971,,,97113000BZ0588,,,3,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,10,0,,,,,,-61.489361,16.205673
2024-1178861,2024-05-22,000001,Vente,197000,4,,RUE PIERRE LANGLOIS,0306,97190,97113,Le Gosier,971,,,97113000BZ0588,,,3,,,,,,,,,,1,2,Appartement,51,3,,,,,,-61.489361,16.205673
2024-1178871,2024-05-13,000001,Vente en l'état futur d'achèvement,20000,,,FORT FLEUR DE L EPEE,B224,97190,97113,Le Gosier,971,,,97113000AC0716,,,24,,,,,,,,,,1,,,,,,,,,,-61.516121,16.216397
2024-1178876,2024-05-23,000001,Vente,250000,117,,RUE DU BAS DU FORT,0030,97190,97113,Le Gosier,971,,,97113000AB0095,,,,,,,,,,,,,0,1,Maison,48,4,S,sols,,,491,-61.520495,16.21456
2024-1178880,2024-05-23,000001,Vente,150312,8001,,RES PORTE DES CARAIBES,A151,97190,97113,Le Gosier,971,,,97113000CI0024,,,20,,,,,,,,,,1,2,Appartement,39,2,,,,,,-61.524721,16.216041
2024-1178886,2024-05-23,000001,Vente,123965,9001,,RTE DES HOTELS,0198,97190,97113,Le Gosier,971,,,97113000CD0807,,,22,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,24,0,,,,,,-61.504008,16.207006
2024-1178906,2024-05-31,000001,Vente,126720,,,RES FLORALINE,A045,97190,97113,Le Gosier,971,,,97113000BX1671,,,6,,,,,,,,,,1,2,Appartement,55,3,,,,,,-61.473899,16.204692
2024-1178910,2024-05-31,000001,Vente,178000,1,,RES LES JARDINS DE JADE DAMPIE,A339,97190,97113,Le Gosier,971,,,97113000BS0876,,,1,42.25,,,,,,,,,1,2,Appartement,43,2,,,,,,-61.466786,16.204215
2024-1178910,2024-05-31,000001,Vente,178000,1,,RES LES JARDINS DE JADE DAMPIE,A339,97190,97113,Le Gosier,971,,,97113000BS0876,,,1,42.25,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.466786,16.204215
2024-1178935,2024-05-30,000001,Vente,693010,24,,KANCEL,B319,97190,97113,Le Gosier,971,,,97113000BX1679,,,,,,,,,,,,,0,3,Dépendance,,0,AB,terrains a bâtir,,,1016,-61.472712,16.20424
2024-1178935,2024-05-30,000001,Vente,693010,24,,KANCEL,B319,97190,97113,Le Gosier,971,,,97113000BX1679,,,,,,,,,,,,,0,1,Maison,120,5,AB,terrains a bâtir,,,1016,-61.472712,16.20424
2024-1178941,2024-06-05,000001,Vente,299194.75,4,,RES LE GRAND CANET,A326,97190,97113,Le Gosier,971,,,97113000BS0404,,,196,,45,,,,,,,,2,2,Appartement,89,2,,,,,,-61.46973,16.200812
2024-1178941,2024-06-05,000001,Vente,299194.75,4,,RES LE GRAND CANET,A326,97190,97113,Le Gosier,971,,,97113000BS0404,,,196,,45,,,,,,,,2,3,Dépendance,,0,,,,,,-61.46973,16.200812
