id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-1179064,2024-06-04,000001,Vente,364960,2,,CHE DES MINEURS,0074,97128,97114,Goyave,971,,,97114000AO0452,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.592029,16.129482
2024-1179064,2024-06-04,000001,Vente,364960,2,,CHE DES MINEURS,0074,97128,97114,Goyave,971,,,97114000AO0452,,,1,,,,,,,,,,1,1,Maison,124,5,,,,,,-61.592029,16.129482
2024-1179299,2024-06-13,000002,Vente,18472,,,HABITATION SAINTE CLAIRE,B020,97128,97114,Goyave,971,,,97114000AL1327,,,,,,,,,,,,,0,,,,,S,sols,,,359,-61.573773,16.126183
2024-1179299,2024-06-13,000002,Vente,18472,,,HABITATION SAINTE CLAIRE,B020,97128,97114,Goyave,971,,,97114000AL1328,,,,,,,,,,,,,0,,,,,S,sols,,,417,-61.573826,16.126247
2024-1179568,2024-07-18,000001,Vente,390000,6278,,MOREAU,B029,97128,97114,Goyave,971,,,97114000AR0445,,,,,,,,,,,,,0,1,Maison,152,6,S,sols,,,1000,-61.600393,16.122754
2024-1179568,2024-07-18,000001,Vente,390000,6278,,MOREAU,B029,97128,97114,Goyave,971,,,97114000AR0445,,,,,,,,,,,,,0,1,Maison,152,6,T,terres,,,1379,-61.600393,16.122754
2024-1179584,2024-07-23,000001,Vente,16640,,,RUE DES ARTISANS,0013,97128,97114,Goyave,971,,,97114000AK0811,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,416,-61.577767,16.13599
2024-1179587,2024-07-23,000001,Vente,31006.8,206,,RUE DE LA CITE,0021,97128,97114,Goyave,971,,,97114000AD0213,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,202,-61.577903,16.135926
2024-1179587,2024-07-23,000001,Vente,31006.8,206,,RUE DE LA CITE,0021,97128,97114,Goyave,971,,,97114000AD0213,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,12,0,S,sols,,,202,-61.577903,16.135926
2024-1179587,2024-07-23,000001,Vente,31006.8,,,LE BOURG,B011,97128,97114,Goyave,971,,,97114000AK0362,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,250,-61.572254,16.133722
2024-1179674,2024-07-08,000001,Vente,325770.44,,,SARCELLE EST,B043,97128,97114,Goyave,971,,,97114000AE0677,,,,,,,,,,,,,0,,,,,T,terres,,,1985,-61.587393,16.156712
2024-1179674,2024-07-08,000001,Vente,325770.44,,,CHE DE LA ROSE,0083,97128,97114,Goyave,971,,,97114000AE0678,,,,,,,,,,,,,0,,,,,T,terres,,,10375,-61.587771,16.15617
2024-1179674,2024-07-08,000001,Vente,325770.44,,,CHE DE LA ROSE,0083,97128,97114,Goyave,971,,,97114000AE0678,,,,,,,,,,,,,0,,,,,B,bois,,,7640,-61.587771,16.15617
2024-1179695,2024-08-06,000001,Vente,345000,,,CHRISTOPHE OUEST,B014,97128,97114,Goyave,971,,,97114000AM0566,,,,,,,,,,,,,0,,,,,S,sols,,,121,-61.573512,16.112422
2024-1179695,2024-08-06,000001,Vente,345000,9569,,CHRISTOPHE EST,B013,97128,97114,Goyave,971,,,97114000AM0569,,,,,,,,,,,,,0,1,Maison,72,3,S,sols,,,679,-61.573588,16.112767
2024-1179901,2024-09-04,000001,Vente,173000,,,RTE DE SAINTE CLAIRE,0088,97128,97114,Goyave,971,,,97114000AM0638,,,,,,,,,,,,,0,,,,,T,terres,,,497,-61.573764,16.113541
2024-1179901,2024-09-04,000001,Vente,173000,,,RTE DE SAINTE CLAIRE,0088,97128,97114,Goyave,971,,,97114000AM0640,,,,,,,,,,,,,0,,,,,T,terres,,,498,-61.573713,16.113375
2024-1180010,2024-09-13,000001,Vente,88000,,,CHE DE LA PLAGE,0079,97128,97114,Goyave,971,,,97114000AL1255,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1107,-61.571172,16.127587
2024-1180075,2024-09-18,000001,Vente,20000,,,DOUVILLE OUEST,B016,97128,97114,Goyave,971,,,97114000AH0144,,,,,,,,,,,,,0,,,,,T,terres,,,4550,-61.5882,16.144181
2024-1180092,2024-09-18,000002,Vente,10000,,,DOUVILLE OUEST,B016,97128,97114,Goyave,971,,,97114000AH0483,,,,,,,,,,,,,0,,,,,T,terres,,,2263,-61.588691,16.143524
2024-1180200,2024-10-17,000001,Vente,35000,,,MONPLAISIR,B028,97128,97114,Goyave,971,,,97114000AD0471,,,,,,,,,,,,,0,,,,,T,terres,,,562,-61.578902,16.13578
2024-1180257,2024-10-16,000001,Vente,105000,313,,RTE DE SAINTE CLAIRE,0088,97128,97114,Goyave,971,,,97114000AN0443,,,,,,,,,,,,,0,1,Maison,65,3,S,sols,,,1095,-61.571163,16.125491
2024-1180324,2024-10-24,000001,Vente,182000,1041,,CHE DE LA ROSE,0083,97128,97114,Goyave,971,,,97114000AE0367,,,2,,,,,,,,,,1,2,Appartement,31,2,,,,,,-61.588087,16.155018
2024-1180324,2024-10-24,000001,Vente,182000,1041,,CHE DE LA ROSE,0083,97128,97114,Goyave,971,,,97114000AE0367,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.588087,16.155018
2024-1180329,2024-10-16,000001,Vente,54000,,,LE BOURG,B011,97128,97114,Goyave,971,,,97114000AK1082,,,,,,,,,,,,,0,,,,,S,sols,,,397,-61.574128,16.136244
2024-1180417,2024-10-28,000001,Vente,230000,781,,RUE DU LOTISSEMENT MOLINARD,0069,97128,97114,Goyave,971,,,97114000AR0247,,,,,,,,,,,,,0,2,Appartement,59,3,S,sols,,,982,-61.597692,16.12857
2024-1180417,2024-10-28,000001,Vente,230000,781,,RUE DU LOTISSEMENT MOLINARD,0069,97128,97114,Goyave,971,,,97114000AR0247,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,982,-61.597692,16.12857
2024-1180417,2024-10-28,000001,Vente,230000,781,,RUE DU LOTISSEMENT MOLINARD,0069,97128,97114,Goyave,971,,,97114000AR0247,,,,,,,,,,,,,0,2,Appartement,126,4,S,sols,,,982,-61.597692,16.12857
2024-1180525,2024-11-05,000001,Vente,200000,,,CHE DE SARCELLE,0090,97128,97114,Goyave,971,,,97114000AE0512,,,,,,,,,,,,,0,,,,,T,terres,,,358,-61.592209,16.160438
2024-1180525,2024-11-05,000001,Vente,200000,,,CHE DE SARCELLE,0090,97128,97114,Goyave,971,,,97114000AE0604,,,,,,,,,,,,,0,,,,,T,terres,,,2152,-61.59199,16.160465
2024-1180599,2024-11-20,000001,Vente,364850,9642,,FORTE ILE NORD,B018,97128,97114,Goyave,971,,,97114000AD0642,,,,,,,,,,,,,0,1,Maison,69,3,S,sols,,,412,-61.588817,16.130807
2024-1180710,2024-11-25,000001,Vente,226562.95,,,SARCELLE EST,B043,97128,97114,Goyave,971,,,97114000AE0667,,,,,,,,,,,,,0,,,,,B,bois,,,800,-61.587122,16.157112
2024-1180710,2024-11-25,000001,Vente,226562.95,,,SARCELLE EST,B043,97128,97114,Goyave,971,,,97114000AE0668,,,,,,,,,,,,,0,,,,,B,bois,,,800,-61.587023,16.156907
2024-1180710,2024-11-25,000001,Vente,226562.95,,,SARCELLE EST,B043,97128,97114,Goyave,971,,,97114000AE0669,,,,,,,,,,,,,0,,,,,T,terres,,,942,-61.587634,16.156826
2024-1180710,2024-11-25,000001,Vente,226562.95,,,SARCELLE EST,B043,97128,97114,Goyave,971,,,97114000AE0670,,,,,,,,,,,,,0,,,,,B,bois,,,800,-61.587602,16.15708
2024-1180710,2024-11-25,000001,Vente,226562.95,,,SARCELLE EST,B043,97128,97114,Goyave,971,,,97114000AE0671,,,,,,,,,,,,,0,,,,,T,terres,,,800,-61.587901,16.156992
2024-1180710,2024-11-25,000001,Vente,226562.95,,,SARCELLE EST,B043,97128,97114,Goyave,971,,,97114000AE0672,,,,,,,,,,,,,0,,,,,T,terres,,,907,-61.588113,16.156923
2024-1180710,2024-11-25,000001,Vente,226562.95,,,SARCELLE EST,B043,97128,97114,Goyave,971,,,97114000AE0673,,,,,,,,,,,,,0,,,,,T,terres,,,899,-61.588264,16.156855
2024-1180710,2024-11-25,000001,Vente,226562.95,,,SARCELLE EST,B043,97128,97114,Goyave,971,,,97114000AE0674,,,,,,,,,,,,,0,,,,,T,terres,,,907,-61.588201,16.156685
2024-1180710,2024-11-25,000001,Vente,226562.95,,,SARCELLE EST,B043,97128,97114,Goyave,971,,,97114000AE0675,,,,,,,,,,,,,0,,,,,S,sols,,,792,-61.587678,16.156827
2024-1180710,2024-11-25,000001,Vente,226562.95,,,CHE DE LA ROSE,0083,97128,97114,Goyave,971,,,97114000AE0679,,,,,,,,,,,,,0,,,,,S,sols,,,222,-61.588148,16.15651
2024-1180719,2024-11-25,000001,Vente,209880.73,,,FORTE ILE SUD,B019,97128,97114,Goyave,971,,,97114000AL0560,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,2270,-61.578643,16.132093
2024-1180720,2024-11-25,000001,Vente,403530.75,,,CHE DE LA ROSE,0083,97128,97114,Goyave,971,,,97114000AE0209,,,,,,,,,,,,,0,,,,,T,terres,,,2536,-61.586575,16.156926
2024-1180720,2024-11-25,000001,Vente,403530.75,1164,,CHE DE LA ROSE,0083,97128,97114,Goyave,971,,,97114000AE0214,,,,,,,,,,,,,0,,,,,T,terres,,,10647,-61.58649,16.156369
2024-1180720,2024-11-25,000001,Vente,403530.75,1164,,CHE DE LA ROSE,0083,97128,97114,Goyave,971,,,97114000AE0214,,,,,,,,,,,,,0,,,,,S,sols,,,1619,-61.58649,16.156369
2024-1180794,2024-11-29,000002,Vente,150000,207,,RUE DE L'HABITATION,0054,97128,97114,Goyave,971,,,97114000AL1263,,,,,,,,,,,,,0,,,,,S,sols,,,529,-61.573369,16.125915
2024-1180794,2024-11-29,000002,Vente,150000,207,,RUE DE L'HABITATION,0054,97128,97114,Goyave,971,,,97114000AL1264,,,,,,,,,,,,,0,,,,,S,sols,,,139,-61.573327,16.126113
2024-1180794,2024-11-29,000002,Vente,150000,207,,RUE DE L'HABITATION,0054,97128,97114,Goyave,971,,,97114000AL1265,,,,,,,,,,,,,0,,,,,S,sols,,,48,-61.573439,16.126155
2024-1181027,2024-12-17,000001,Vente,148930,866,F,MOREAU,B029,97128,97114,Goyave,971,,,97114000AR0866,,,,,,,,,,,,,0,3,Dépendance,,0,,,,,,-61.602741,16.123433
2024-1181027,2024-12-17,000001,Vente,148930,,,MOREAU,B029,97128,97114,Goyave,971,,,97114000AR0913,,,,,,,,,,,,,0,,,,,B,bois,,,21,-61.602734,16.123558
2024-1181081,2024-12-26,000001,Vente terrain à bâtir,152460,10,,RES LES VILLAS DE LA PLAGE,A150,97128,97114,Goyave,971,,,97114000AN0479,,,,,,,,,,,,,0,2,Appartement,78,4,S,sols,,,191,-61.570065,16.125201
2024-1181081,2024-12-26,000001,Vente terrain à bâtir,152460,10,,RES LES VILLAS DE LA PLAGE,A150,97128,97114,Goyave,971,,,97114000AN0479,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,191,-61.570065,16.125201
2024-1181242,2024-12-12,000001,Vente,,5324,B,BD DELGRES,0018,97128,97114,Goyave,971,,,97114000AK0097,,,,,,,,,,,,,0,,,,,S,sols,,,140,-61.574544,16.136995
2024-1181242,2024-12-12,000001,Vente,,,,LE BOURG,B011,97128,97114,Goyave,971,,,97114000AK0127,,,,,,,,,,,,,0,,,,,S,sols,,,110,-61.573471,16.136673
2024-1181242,2024-12-12,000001,Vente,,336,,BD DELGRES,0018,97128,97114,Goyave,971,,,97114000AK0894,,,,,,,,,,,,,0,1,Maison,1,2,S,sols,,,122,-61.574683,16.137168
2024-1181242,2024-12-12,000001,Vente,,336,,BD DELGRES,0018,97128,97114,Goyave,971,,,97114000AK0894,,,,,,,,,,,,,0,1,Maison,20,2,S,sols,,,122,-61.574683,16.137168
2024-1181242,2024-12-12,000001,Vente,,336,,BD DELGRES,0018,97128,97114,Goyave,971,,,97114000AK0894,,,,,,,,,,,,,0,1,Maison,20,2,S,sols,,,122,-61.574683,16.137168
2024-1181242,2024-12-12,000001,Vente,,,,BD DELGRES,0018,97128,97114,Goyave,971,,,97114000AK0905,,,,,,,,,,,,,0,,,,,S,sols,,,90,-61.573593,16.137025
2024-1181242,2024-12-12,000001,Vente,,,,BD DELGRES,0018,97128,97114,Goyave,971,,,97114000AK0907,,,,,,,,,,,,,0,,,,,S,sols,,,37,-61.573627,16.13724
2024-1181242,2024-12-12,000001,Vente,,,,BD DELGRES,0018,97128,97114,Goyave,971,,,97114000AK0909,,,,,,,,,,,,,0,,,,,S,sols,,,226,-61.573597,16.137144
2024-1181242,2024-12-12,000001,Vente,,,,RUE DE LA LIBERTE,0038,97128,97114,Goyave,971,,,97114000AK0955,,,,,,,,,,,,,0,,,,,S,sols,,,209,-61.572407,16.136297
2024-1181242,2024-12-12,000001,Vente,,,,RUE DE LA LIBERTE,0038,97128,97114,Goyave,971,,,97114000AK0959,,,,,,,,,,,,,0,,,,,S,sols,,,29,-61.573091,16.136484
2024-1181242,2024-12-12,000001,Vente,,,,LE BOURG,B011,97128,97114,Goyave,971,,,97114000AK0961,,,,,,,,,,,,,0,,,,,S,sols,,,327,-61.573047,16.136558
