id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-1178367,2024-03-15,000001,Vente,5800,7266,,SAINTE MARIE,B790,97115,97129,Sainte-Rose,971,,,97129000AK0154,,,,,,,,,,,,,0,1,Maison,90,4,S,sols,,,443,-61.707739,16.329318
2024-1178380,2024-03-20,000002,Vente,15992.47,,,BOIS DE BELLE PLAINE,B128,97115,97129,Sainte-Rose,971,,,97129000AZ1660,,,,,,,,,,,,,0,,,,,P,prés,,,32306,-61.702478,16.288251
2024-1178381,2024-03-20,000001,Vente,13433.83,,,BOIS DE BELLE PLAINE,B128,97115,97129,Sainte-Rose,971,,,97129000AZ1661,,,,,,,,,,,,,0,,,,,P,prés,,,26171,-61.70129,16.289653
2024-1178422,2024-03-26,000001,Vente,726950,1,,CTRE CMRL CHEMIN L' ETANG,A851,97115,97129,Sainte-Rose,971,,,97129000BC0103,,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,2,0,,,,,,-61.671016,16.284453
2024-1178422,2024-03-26,000001,Vente,726950,1,,CTRE CMRL CHEMIN L' ETANG,A851,97115,97129,Sainte-Rose,971,,,97129000BC0103,,,14,124.35,,,,,,,,,1,4,Local industriel. commercial ou assimilé,106,0,,,,,,-61.671016,16.284453
2024-1178422,2024-03-26,000001,Vente,726950,1,,CTRE CMRL CHEMIN L' ETANG,A851,97115,97129,Sainte-Rose,971,,,97129000BC0103,,,1,210.35,,,,,,,,,1,4,Local industriel. commercial ou assimilé,237,0,,,,,,-61.671016,16.284453
2024-1178461,2024-03-28,000001,Vente,60000,9073,,RES BELLE RIVIERE,A827,97115,97129,Sainte-Rose,971,,,97129000BC0521,,,49,,,,,,,,,,1,2,Appartement,60,2,,,,,,-61.673346,16.273263
2024-1178467,2024-04-08,000001,Vente,115600,,,NOLIVIER,B686,97115,97129,Sainte-Rose,971,,,97129000AY1178,,,,,,,,,,,,,0,,,,,T,terres,,,810,-61.666729,16.295453
2024-1178467,2024-04-08,000001,Vente,115600,,,NOLIVIER,B686,97115,97129,Sainte-Rose,971,,,97129000AY1179,,,,,,,,,,,,,0,,,,,T,terres,,,810,-61.666953,16.295551
2024-1178467,2024-04-08,000001,Vente,115600,,,NOLIVIER,B686,97115,97129,Sainte-Rose,971,,,97129000AY1187,,,,,,,,,,,,,0,,,,,T,terres,,,1270,-61.667069,16.295196
2024-1178520,2024-04-25,000001,Vente,150000,,,DUPORTAIL,B378,97115,97129,Sainte-Rose,971,,,97129000BH0110,,,,,,,,,,,,,0,,,,,S,sols,,,606,-61.697056,16.256303
2024-1178520,2024-04-25,000001,Vente,150000,,,DUPORTAIL,B378,97115,97129,Sainte-Rose,971,,,97129000BH0443,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1441,-61.697303,16.255862
2024-1178544,2024-04-10,000002,Vente,47400,,,PLESSIS NOGENT,B718,97115,97129,Sainte-Rose,971,,,97129000AB1075,,,,,,,,,,,,,0,,,,,P,prés,,,1446,-61.733261,16.353056
2024-1178570,2024-04-23,000001,Vente,452500,447,A,LOT MONT SOFA,A798,97115,97129,Sainte-Rose,971,,,97129000BO0447,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1669,-61.718458,16.306203
2024-1178570,2024-04-23,000001,Vente,452500,447,A,LOT MONT SOFA,A798,97115,97129,Sainte-Rose,971,,,97129000BO0447,,,,,,,,,,,,,0,1,Maison,102,4,S,sols,,,1669,-61.718458,16.306203
2024-1178608,2024-04-23,000001,Vente,11162.5,,,LE BOYER,B218,97115,97129,Sainte-Rose,971,,,97129000AR0920,,,,,,,,,,,,,0,,,,,S,sols,,,470,-61.69674,16.328499
2024-1178632,2024-05-06,000001,Vente,2491.4,5000,,RUE DES LUCIOLES,0200,97115,97129,Sainte-Rose,971,,,97129000BI0077,,,,,,,,,,,,,0,1,Maison,28,2,J,jardins,,,599,-61.685182,16.266089
2024-1178640,2024-03-21,000001,Vente,2393.45,,,GOYAVIER,B454,97115,97129,Sainte-Rose,971,,,97129000AZ1550,,,,,,,,,,,,,0,,,,,T,terres,,,21000,-61.690653,16.294908
2024-1178662,2024-04-29,000001,Vente,119000,9999,,MAUGENDRE,B638,97115,97129,Sainte-Rose,971,,,97129000BK0690,,,,,,,,,,,,,0,1,Maison,,,,,,,,-61.68941,16.275349
2024-1178699,2024-05-16,000001,Vente,175000,1,,PLESSIS NOGENT,B718,97115,97129,Sainte-Rose,971,,,97129000AB0420,,,14,83.12,,,,,,,,,1,2,Appartement,81,4,,,,,,-61.73353,16.355417
2024-1178699,2024-05-16,000001,Vente,175000,1,,PLESSIS NOGENT,B718,97115,97129,Sainte-Rose,971,,,97129000AB0420,,,22,,23,,,,,,,,2,3,Dépendance,,0,,,,,,-61.73353,16.355417
2024-1178699,2024-05-16,000001,Vente,175000,1,,PLESSIS NOGENT,B718,97115,97129,Sainte-Rose,971,,,97129000AB0420,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.73353,16.355417
2024-1178704,2024-04-24,000001,Vente,4000,,,L ESPERANCE,B406,97115,97129,Sainte-Rose,971,,,97129000AK0221,,,,,,,,,,,,,0,,,,,T,terres,,,9890,-61.715873,16.32381
2024-1178711,2024-05-02,000001,Vente,59850,,,PLESSIS NOGENT,B718,97115,97129,Sainte-Rose,971,,,97129000AB0332,,,,,,,,,,,,,0,,,,,P,prés,,,855,-61.733448,16.352091
2024-1178725,2024-05-07,000002,Vente,41684,,,LES GALBAS,B438,97115,97129,Sainte-Rose,971,,,97129000AZ0245,,,,,,,,,,,,,0,,,,,S,sols,,,291,-61.670923,16.294179
2024-1178725,2024-05-07,000002,Vente,41684,,,LES GALBAS,B438,97115,97129,Sainte-Rose,971,,,97129000AZ1709,,,,,,,,,,,,,0,,,,,T,terres,,,29,-61.671007,16.294334
2024-1178725,2024-05-07,000002,Vente,41684,,,LES GALBAS,B438,97115,97129,Sainte-Rose,971,,,97129000AZ1711,,,,,,,,,,,,,0,,,,,S,sols,,,90,-61.671305,16.294584
2024-1178725,2024-05-07,000002,Vente,41684,,,LES GALBAS,B438,97115,97129,Sainte-Rose,971,,,97129000AZ1712,,,,,,,,,,,,,0,,,,,S,sols,,,600,-61.671102,16.294476
2024-1178769,2024-04-25,000001,Vente,6570,7630,,LE BOYER,B218,97115,97129,Sainte-Rose,971,,,97129000AR1020,,,,,,,,,,,,,0,1,Maison,128,4,S,sols,,,438,-61.695131,16.324932
2024-1178770,2024-04-25,000001,Vente,8340,,,LE BOYER,B218,97115,97129,Sainte-Rose,971,,,97129000AR0705,,,,,,,,,,,,,0,,,,,S,sols,,,556,-61.699953,16.326612
2024-1178771,2024-04-25,000001,Vente,6000,5056,,BIS,B112,97115,97129,Sainte-Rose,971,,,97129000AZ0802,,,,,,,,,,,,,0,1,Maison,28,2,T,terres,,,400,-61.681513,16.274609
2024-1178772,2024-04-25,000001,Vente,7885,938,,LE BOYER,B218,97115,97129,Sainte-Rose,971,,,97129000AR0938,,,,,,,,,,,,,0,1,Maison,44,3,S,sols,,,516,-61.69679,16.328028
2024-1178773,2024-04-25,000001,Vente,6420,5016,,LE BOYER,B218,97115,97129,Sainte-Rose,971,,,97129000AR1087,,,,,,,,,,,,,0,1,Maison,83,4,S,sols,,,428,-61.695296,16.326042
2024-1178774,2024-04-25,000001,Vente,9975,662,,CHE DES GALBAS,0141,97115,97129,Sainte-Rose,971,,,97129000AV0662,,,,,,,,,,,,,0,1,Maison,85,2,S,sols,,,665,-61.673341,16.303257
2024-1178775,2024-04-25,000001,Vente,11950,7403,,BIS,B112,97115,97129,Sainte-Rose,971,,,97129000AZ0877,,,,,,,,,,,,,0,1,Maison,100,3,S,sols,,,772,-61.680699,16.275688
2024-1178776,2024-04-25,000001,Vente,9486,2,,LE BOYER,B218,97115,97129,Sainte-Rose,971,,,97129000AR0889,,,,,,,,,,,,,0,1,Maison,100,4,S,sols,,,627,-61.695666,16.323473
2024-1178777,2024-04-25,000001,Vente,20265,,,BIS,B112,97115,97129,Sainte-Rose,971,,,97129000AZ0898,,,,,,,,,,,,,0,1,Maison,73,3,T,terres,,,1351,-61.681713,16.276412
2024-1178778,2024-04-25,000001,Vente,10121,7718,,LE BOYER,B218,97115,97129,Sainte-Rose,971,,,97129000AR0697,,,,,,,,,,,,,0,1,Maison,130,5,S,sols,,,657,-61.701028,16.325486
2024-1178779,2024-04-25,000001,Vente,9705,5512,,LE BOYER,B218,97115,97129,Sainte-Rose,971,,,97129000AR0870,,,,,,,,,,,,,0,1,Maison,80,3,S,sols,,,647,-61.697084,16.323553
2024-1178780,2024-04-25,000001,Vente,6825,7632,,LE BOYER,B218,97115,97129,Sainte-Rose,971,,,97129000AR1023,,,,,,,,,,,,,0,1,Maison,134,4,S,sols,,,455,-61.694842,16.324972
2024-1178781,2024-04-25,000001,Vente,6690,1,1,LE BOYER,B218,97115,97129,Sainte-Rose,971,,,97129000AR0984,,,,,,,,,,,,,0,1,Maison,106,3,S,sols,,,446,-61.695802,16.327645
2024-1178782,2024-04-25,000001,Vente,5655,7435,,BIS,B112,97115,97129,Sainte-Rose,971,,,97129000AZ0814,,,,,,,,,,,,,0,1,Maison,110,3,S,sols,,,377,-61.679296,16.274341
2024-1178783,2024-04-25,000001,Vente,7425,7579,,LE BOYER,B218,97115,97129,Sainte-Rose,971,,,97129000AR0787,,,,,,,,,,,,,0,1,Maison,150,4,S,sols,,,495,-61.6978,16.325946
2024-1178784,2024-04-25,000001,Vente,7845,7567,,LE BOYER,B218,97115,97129,Sainte-Rose,971,,,97129000AR0763,,,,,,,,,,,,,0,1,Maison,50,3,S,sols,,,523,-61.69836,16.326211
2024-1178898,2024-05-07,000001,Vente,30900,6221,,MORNE-ROUGE,B662,97115,97129,Sainte-Rose,971,,,97129000AW0631,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,618,-61.654478,16.307774
2024-1178898,2024-05-07,000001,Vente,30900,6221,,MORNE-ROUGE,B662,97115,97129,Sainte-Rose,971,,,97129000AW0631,,,,,,,,,,,,,0,1,Maison,44,4,S,sols,,,618,-61.654478,16.307774
2024-1178901,2024-06-03,000001,Vente,266500,5555,,RES LA BICHE A BEBEL,A115,97115,97129,Sainte-Rose,971,,,97129000AR1550,,,,,,,,,,,,,0,1,Maison,76,4,S,sols,,,700,-61.689308,16.328394
2024-1178947,2024-05-23,000001,Vente,82000,7209,,SAINTE MARIE,B790,97115,97129,Sainte-Rose,971,,,97129000AK0096,,,,,,,,,,,,,0,1,Maison,52,3,S,sols,,,450,-61.707451,16.330435
2024-1178999,2024-06-05,000001,Vente,92000,7366,,SAINVAL,B782,97115,97129,Sainte-Rose,971,,,97129000AR1897,,,,,,,,,,,,,0,1,Maison,53,4,S,sols,,,529,-61.697841,16.31066
2024-1178999,2024-06-05,000001,Vente,92000,,,SAINVAL,B782,97115,97129,Sainte-Rose,971,,,97129000AR1898,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,183,-61.697722,16.310657
2024-1179011,2024-06-14,000001,Vente,230000,4,,ZAC DE LA BOUCAN,B209,97115,97129,Sainte-Rose,971,,,97129000BC0692,,,,,,,,,,,,,0,1,Maison,79,4,S,sols,,,439,-61.670541,16.28015
2024-1179026,2024-06-11,000001,Vente,200000,5025,M,PLESSIS NOGENT,B718,97115,97129,Sainte-Rose,971,,,97129000AB0665,,,75,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.73946,16.354484
2024-1179026,2024-06-11,000001,Vente,200000,5025,M,PLESSIS NOGENT,B718,97115,97129,Sainte-Rose,971,,,97129000AB0665,,,25,,,,,,,,,,1,1,Maison,84,4,,,,,,-61.73946,16.354484
2024-1179026,2024-06-11,000001,Vente,200000,5025,M,PLESSIS NOGENT,B718,97115,97129,Sainte-Rose,971,,,97129000AB0665,,,76,,,,,,,,,,1,3,Dépendance,,0,,,,,,-61.73946,16.354484
2024-1179047,2024-05-31,000001,Vente,70000,,,PLESSIS NOGENT,B718,97115,97129,Sainte-Rose,971,,,97129000AB1015,,,,,,,,,,,,,0,,,,,T,terres,,,1067,-61.735904,16.346889
2024-1179058,2024-06-03,000001,Vente,388000,180,A,MONTGOMMIER,B646,97115,97129,Sainte-Rose,971,,,97129000BE0180,,,,,,,,,,,,,0,1,Maison,158,4,S,sols,,,1475,-61.67897,16.265784
2024-1179080,2024-06-24,000001,Vente,131600,,,SOLITUDE,B822,97115,97129,Sainte-Rose,971,,,97129000AI0935,,,,,,,,,,,,,0,,,,,T,terres,,,1000,-61.745014,16.33047
2024-1179086,2024-06-25,000001,Vente,321000,5007,,MONTPLAISIR,B654,97115,97129,Sainte-Rose,971,,,97129000AT0455,,,,,,,,,,,,,0,1,Maison,78,3,S,sols,,,1500,-61.69222,16.319509
2024-1179140,2024-06-28,000002,Vente,256900,7237,,SAINTE MARIE,B790,97115,97129,Sainte-Rose,971,,,97129000AK0626,,,,,,,,,,,,,0,1,Maison,82,4,S,sols,,,497,-61.707857,16.328667
2024-1179145,2024-06-26,000001,Vente,199000,6368,,BELLE PLAINE,B072,97115,97129,Sainte-Rose,971,,,97129000AZ0043,,,,,,,,,,,,,0,2,Appartement,23,2,S,sols,,,248,-61.671122,16.286561
2024-1179145,2024-06-26,000001,Vente,199000,6368,,BELLE PLAINE,B072,97115,97129,Sainte-Rose,971,,,97129000AZ0043,,,,,,,,,,,,,0,2,Appartement,28,2,S,sols,,,248,-61.671122,16.286561
2024-1179145,2024-06-26,000001,Vente,199000,6368,,BELLE PLAINE,B072,97115,97129,Sainte-Rose,971,,,97129000AZ0043,,,,,,,,,,,,,0,2,Appartement,15,2,S,sols,,,248,-61.671122,16.286561
2024-1179145,2024-06-26,000001,Vente,199000,,,BOIS DE BELLE PLAINE,B128,97115,97129,Sainte-Rose,971,,,97129000AZ0916,,,,,,,,,,,,,0,,,,,S,sols,,,100,-61.671151,16.28694
2024-1179145,2024-06-26,000001,Vente,199000,5015,,BOIS DE BELLE PLAINE,B128,97115,97129,Sainte-Rose,971,,,97129000AZ0917,,,,,,,,,,,,,0,1,Maison,86,4,S,sols,,,380,-61.671125,16.286853
2024-1179156,2024-05-30,000001,Vente,210000,5023,,DUPORTAIL,B378,97115,97129,Sainte-Rose,971,,,97129000BH0326,,,,,,,,,,,,,0,1,Maison,110,4,S,sols,,,1025,-61.69727,16.257354
2024-1179156,2024-05-30,000001,Vente,210000,,,DUPORTAIL,B378,97115,97129,Sainte-Rose,971,,,97129000BH0331,,,,,,,,,,,,,0,,,,,S,sols,,,119,-61.697121,16.257148
2024-1179160,2024-06-27,000002,Vente,62700,,,NOLIVIER,B686,97115,97129,Sainte-Rose,971,,,97129000AY1428,,,,,,,,,,,,,0,,,,,T,terres,,,7125,-61.670728,16.298758
2024-1179164,2024-06-20,000002,Vente,59250,,,CONODOR,B302,97115,97129,Sainte-Rose,971,,,97129000AZ1694,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1185,-61.677763,16.290411
2024-1179168,2024-06-20,000001,Vente,2400,,,CONODOR,B302,97115,97129,Sainte-Rose,971,,,97129000AZ1696,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,60,-61.677501,16.289884
2024-1179169,2024-06-20,000001,Vente,60000,,,CONODOR,B302,97115,97129,Sainte-Rose,971,,,97129000AZ1695,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1349,-61.677721,16.290132
2024-1179175,2024-06-28,000001,Vente,400000,9139,,MASSY,B630,97115,97129,Sainte-Rose,971,,,97129000AL0427,,,,,,,,,,,,,0,1,Maison,40,2,S,sols,,,1003,-61.705571,16.314436
2024-1179175,2024-06-28,000001,Vente,400000,9139,,MASSY,B630,97115,97129,Sainte-Rose,971,,,97129000AL0427,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1003,-61.705571,16.314436
2024-1179175,2024-06-28,000001,Vente,400000,9139,,MASSY,B630,97115,97129,Sainte-Rose,971,,,97129000AL0427,,,,,,,,,,,,,0,1,Maison,40,2,S,sols,,,1003,-61.705571,16.314436
2024-1179175,2024-06-28,000001,Vente,400000,9139,,MASSY,B630,97115,97129,Sainte-Rose,971,,,97129000AL0427,,,,,,,,,,,,,0,1,Maison,40,2,S,sols,,,1003,-61.705571,16.314436
2024-1179176,2024-07-05,000001,Vente,475000,5,,SAINT SAUVEUR LA MONTAGNE,B774,97115,97129,Sainte-Rose,971,,,97129000BO0727,,,,,,,,,,,,,0,1,Maison,196,5,S,sols,,,843,-61.713875,16.30685
2024-1179228,2024-06-19,000001,Echange,27660,,,CITE CADET,B272,97115,97129,Sainte-Rose,971,,,97129000BD0432,,,,,,,,,,,,,0,,,,,T,terres,,,16,-61.680367,16.267267
2024-1179228,2024-06-19,000001,Echange,27660,,,CITE CADET,B272,97115,97129,Sainte-Rose,971,,,97129000BD0434,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,445,-61.680496,16.267299
2024-1179228,2024-06-19,000002,Echange,27660,5045,,CC 6 DIT DE CADET,0072,97115,97129,Sainte-Rose,971,,,97129000BD0307,,,,,,,,,,,,,0,1,Maison,55,3,AB,terrains a bâtir,,,300,-61.680686,16.267266
2024-1179228,2024-06-19,000002,Echange,27660,5045,,CC 6 DIT DE CADET,0072,97115,97129,Sainte-Rose,971,,,97129000BD0307,,,,,,,,,,,,,0,2,Appartement,54,3,AB,terrains a bâtir,,,300,-61.680686,16.267266
2024-1179339,2024-07-18,000001,Vente,200000,,,DEPOT,B342,97115,97129,Sainte-Rose,971,,,97129000AS0178,,,,,,,,,,,,,0,,,,,S,sols,,,930,-61.682508,16.316139
2024-1179354,2024-07-11,000001,Vente,4980,,,LE BOYER,B218,97115,97129,Sainte-Rose,971,,,97129000AR0945,,,,,,,,,,,,,0,,,,,S,sols,,,332,-61.696923,16.327476
2024-1179356,2024-07-11,000001,Vente,6128.45,7674,,LE BOYER,B218,97115,97129,Sainte-Rose,971,,,97129000AR0989,,,,,,,,,,,,,0,1,Maison,120,5,S,sols,,,402,-61.696382,16.329217
2024-1179358,2024-07-11,000001,Vente,8280,,,SUBERCAZEAU,B830,97115,97129,Sainte-Rose,971,,,97129000AY0718,,,,,,,,,,,,,0,,,,,S,sols,,,552,-61.661284,16.299746
2024-1179359,2024-07-11,000001,Vente,7620,7581,,LE BOYER,B218,97115,97129,Sainte-Rose,971,,,97129000AR0791,,,,,,,,,,,,,0,1,Maison,70,3,S,sols,,,508,-61.697913,16.325632
2024-1179360,2024-07-11,000001,Vente,10620,7555,,LE BOYER,B218,97115,97129,Sainte-Rose,971,,,97129000AR1149,,,,,,,,,,,,,0,1,Maison,52,2,S,sols,,,708,-61.699555,16.325708
2024-1179360,2024-07-11,000001,Vente,10620,7555,,LE BOYER,B218,97115,97129,Sainte-Rose,971,,,97129000AR1149,,,,,,,,,,,,,0,1,Maison,32,1,S,sols,,,708,-61.699555,16.325708
